搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
风冷散热器 7热管 自营,大水牛（BUBALUS）T68 双塔CPU风冷散热器(多平台/AM5/纯铜6热管/PWM智能温控/矩阵式鳍片/12CM双风扇/支持1700),119.90,大水牛京东自营旗舰店,T68(双塔/6热管/AMD/1700),5万+,jfs/t1/337411/27/24068/88112/6908ff36Ffa6e8f87/140a6c7ebe683cb5.jpg,1000000707,超10万人店内购买;TDP210W;600+人已买,100211498603,9万+,100211498603
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛4 VC 数显版风冷CPU散热器(7热管/均热底座解热300W/温度显示屏/双模式散热),899.00,九州风神 京东自营旗舰店,阿萨辛4 VC数显版(VC均热底座),2万+,jfs/t1/412819/28/3049/82937/69cb2b64F6fe00f74/0083320320db35b8.jpg,1000000461,均热板底座;7热管设计;兼容AM4;解热300W,100131954016,4万+,100131954016
风冷散热器 7热管 自营,瓦尔基里（VALKYRIE）(VALKYRIE）R125 LOKI VK CPU风冷散热器  焊接7热管纯铜底 2.4吋IPS液晶屏 支持LGA1700 AM5,469.00,瓦尔基里（VALKYRIE）京东自营旗舰店,R125 LOKI ,2万+,jfs/t1/319934/10/10528/75438/685588f3Feaefd477/e8ebf927a052c8d6.jpg,1000421158,全回流焊铜底;7热管双风扇;高性能稳定;智能显示屏;高性能风扇;兼容广泛;ARGB灯效;2.4吋液晶屏;IPS液晶屏;大尺寸铜底,100071294285,3万+,100071294285
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ700D Pro ARGB黑色 CPU风冷散热器（7热管/单塔双风扇/全铝磁吸顶盖/双滚珠轴承）,499.00,超频三京东自营旗舰店,RZ700D Pro ARGB 黑色,2万+,jfs/t1/421860/31/15336/64208/69ea2848F8f691679/008332032001f2cf.jpg,1000000670,,100256110399,2万+,100256110399
风冷散热器 7热管 自营,零度世家UT75下压式CPU风冷散热器 热管直触 适用LGA1200/LGA1700/AM4/AM5 ITX机箱高度77mm 八热管 黑色,169.00,京东免税会员购自营专区,八热管 黑色,14,jfs/t1/382027/38/2780/84324/69450275F78d38955/96d7a569472e4757.jpg,1000651007,超薄散热;设计精巧;下压式;性能风扇,100310740014,,100310740014
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛4风冷散热器CPU散热（7热管280W/双模散热/内存全避位/磁吸顶盖/快拆风扇/ASSASSIN IV）,529.00,九州风神 京东自营旗舰店,阿萨辛4-7热管/双设计奖加持,2万+,jfs/t1/410338/23/10586/88504/69cb2b63Fdcee12db/0083320320ce38d2.jpg,1000000461,磁吸顶盖;双模散热;快拆风扇;内存全避位,100053002418,4万+,100053002418
风冷散热器 7热管 自营,九州风神（DEEPCOOL）冰立方700数显黑金刚风冷散热器7热管单塔/AI智能调速/8秒反转清灰/高清数显段码屏/内存全避位,399.00,九州风神 京东自营旗舰店,AK700数显黑金刚-7热管单塔,2万+,jfs/t1/409291/8/18627/88781/69cb2b51F3f03090b/0083320320302b00.jpg,1000000461,内存全避位;8秒反转清灰;自清灰技术;AMD兼容;黑金刚外观;高清数显屏;单塔散热;7热管设计;AI智能调速,100265358566,3万+,100265358566
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ700D Pro ARGB白色 CPU风冷散热器（7热管/单塔双风扇/全铝磁吸顶盖/双滚珠轴承）,509.00,超频三京东自营旗舰店,RZ700D Pro ARGB 白色,2万+,jfs/t1/421762/15/17334/67995/69ea285bFafd5b755/0083320320e46b2e.jpg,1000000670,,100256111255,2万+,100256111255
风冷散热器 7热管 自营,零度世家TE75 下压式CPU风冷散热器 热管直触 神光同步适用LGA1200 /AM4 ITX机箱高度75mm 八热管 ARGB版白,151.00,京东免税会员购自营专区,八热管 ARGB版 白色,6,jfs/t1/403525/36/18753/217460/69bcb69cFfc1fded0/0083320320464c5b.jpg,1000651007,高效散热;多平台兼容设计;设计精巧;八热管,100310739958,,100310739958
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛VC至尊版黑金色CPU旗舰风冷散热器/7热管/VC均热领域/双模式散热/内存全避位,849.00,九州风神 京东自营旗舰店,阿萨辛VC至尊版-黑金色,2万+,jfs/t1/413359/6/190/93927/69cb2b5eFa63f08e7/0083320320a3d1c7.jpg,1000000461,内存全避位;金色铭牌设计;VC均热底座;黑金色外观;7热管设计;VC均热技术;兼容AM4,100205228199,4万+,100205228199
风冷散热器 7热管 自营,利民（thermalright）Phantom Spirit 120 EVO 幻灵AGHP GEN4逆重力七热管 风冷散热器 阳极磨砂顶盖 PS120 EVO,299.00,利民Thermalright京东自营旗舰店,PS120  EVO 7热管双塔 ,1万+,jfs/t1/190206/9/50684/73674/671f65bbF26207465/cc83b524a42da4b7.jpg,1000099731,七热管散热;静音体验;卓越散热;逆重力设计,100071529669,1万+,100071529669
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ700D Metal黑色 CPU风冷散热器（7热管/无光/单塔双风扇/全铝磁吸顶盖/双滚珠轴承/1851 AM5）,429.00,超频三京东自营旗舰店,RZ700D CNC全铝顶盖 黑色,2万+,jfs/t1/357160/12/11557/51774/691c38a0F64bad2f9/1946c3f4e6ef5c91.jpg,1000000670,双曲刃性能风扇;全铝CNC顶盖;加宽型塔体;全铝顶盖;7热管散热;无光设计;双曲刃风扇;兼容AM5;双滚珠轴承;单塔双扇,100299226228,2万+,100299226228
风冷散热器 7热管 自营,大水牛（BUBALUS）黑铠Ⅵ 智能数显CPU散热器(6热管风冷/逆重力铜管/温度显示/PWM温控风扇/支持AMD/1700/多平台),109.90,大水牛京东自营旗舰店,黑铠Ⅵ(6热管/智能数显),5万+,jfs/t20280123/391015/27/5754/92295/6972df53Ff0d0195e/0a02320320a9c1cb.jpg,1000000707,100+人收藏;店铺被10万人种草;3万+人浏览,100167846102,9万+,100167846102
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛4白色风冷散热器（7热管280W/双模散热/内存全避位/磁吸顶盖/ASSASSIN IV WH）,529.00,九州风神 京东自营旗舰店,阿萨辛4白-7热管/内存全避位,2万+,jfs/t1/413175/10/548/98898/69cb2b63F3db0f769/00833203200af56a.jpg,1000000461,避位设计;快拆风扇;7热管;稳压性能;全兼容性;红点奖品;耐用材料;支持AM5;内存避位;磁吸顶盖,100066420011,4万+,100066420011
风冷散热器 7热管 自营,利民（thermalright）Phantom Spirit 120 幻灵 AGHP GEN4逆重力热管 风冷散热器 7热管双塔 阳极磨砂顶盖 PS120,205.00,利民Thermalright京东自营旗舰店,PS120  7热管双塔,1万+,jfs/t1/165609/3/50422/84246/671f65d9F7d1a8312/c55d719a697aae8b.jpg,1000099731,阳极黑磨砂工艺;精工微雕回流焊;全电镀热管;逆重力设计;7热管散热;高效风冷;阳极磨砂外观;无光灯效;阳极磨砂;稳压性能,100051773914,1万+,100051773914
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ700D CPU风冷散热器（7热管/无光/单塔双风扇/磁性顶盖/双滚珠轴承/支持1700 AM4AM5）,399.00,超频三京东自营旗舰店,RZ700D 黑色 单塔双风扇,2万+,jfs/t1/359087/11/10720/50706/691c2ea3Fb7ea2549/eb54a6f2504cf8c1.jpg,1000000670,一体化顶盖设计;双滚珠轴承风扇;内存显卡双避让;磁性顶盖;兼容多平台;7热管散热;双曲刃风扇;双滚珠轴承;单塔双扇;7热管设计,100218375227,2万+,100218375227
风冷散热器 7热管 自营,大水牛（BUBALUS）T61A 6热管CPU风冷散热器（ARGB风扇/Intel多平台/PWM温控/12CM/硅脂/锁具式/支持1700）,74.90,大水牛京东自营旗舰店,T61A(6热管/ARGB/intel/12CM),5万+,jfs/t1/99238/12/36925/88576/658536efF1750d31d/bccdf39aecf7a7c9.jpg,1000000707,纯铜6热管;1千+店铺粉丝浏览;9千+人加购,100084618638,9万+,100084618638
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛VC至尊白CPU风冷散热器(7热管/VC均热底座/双模式散热/支持Intel Ultra系列处理器),849.00,九州风神 京东自营旗舰店,阿萨辛VC至尊版-7热管,2万+,jfs/t1/411879/24/6667/104022/69cb2b60F9748e4e5/00833203204fde92.jpg,1000000461,7热管;双模式散热;支持AM5;白色外观;VC均热底座;VC均热;兼容AM5;优质铭牌;风冷旗舰;7热管设计,100217405232,4万+,100217405232
风冷散热器 7热管 自营,超频3（PCCOOLER）RT720P TC BK CPU风冷散热器（7热管/双塔/带顶盖/预装保护支架/铜底焊接/支持1851/AM5）,259.00,超频三京东自营旗舰店,RT720P TC 黑色双滚珠版,5000+,jfs/t1/361515/22/7838/61481/691e6a1cF3362db91/5fc80696627b54fc.jpg,1000000670,一体式顶盖设计;7热管双塔体;双滚珠轴承风扇;预装支架;7热管散热;顶盖保护;兼容AM5;双塔设计;铜底焊接,100300582714,8000+,100300582714
风冷散热器 7热管 自营,瓦尔基里（VALKYRIE）(VALKYRIE）R125 VALKYRIE VK CPU风冷散热器  焊接7热管纯铜底 2.4吋IPS液晶屏 支持LGA1700 AM5,469.00,瓦尔基里（VALKYRIE）京东自营旗舰店,R125 VALKYRIE,2万+,jfs/t1/317236/24/10615/76829/68558903F85dfa51f/737f61d701af0021.jpg,1000421158,全回流焊铜底;7热管双风扇;大尺寸铜底;强劲支持;冷却性能;多平台兼容;七热管设计;ARGB灯效;焊接7热管;独特外观,100071257066,3万+,100071257066
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ620M X 黑色 CPU风冷散热器（6热管/mini双塔/双滚珠轴承/10CM性能风扇/支持1700 AM5） ,219.00,超频三京东自营旗舰店,RZ620M X 小塔体黑色,2万+,jfs/t1/354549/15/2848/63277/6901bc1bF11287fce/b6f02d62d3feeb45.jpg,1000000670,近7日人气商品;2千+店铺粉丝浏览,100294303884,2万+,100294303884
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛4S风冷CPU散热器（7热管/双模式散热/内存全避位/快拆风扇/磁吸顶盖/附螺丝刀硅脂）,419.00,九州风神 京东自营旗舰店,阿萨辛4S-7热管/双塔单风扇,2万+,jfs/t1/410611/20/11793/78405/69cb2b62Fbbe27a13/00833203205d3b7e.jpg,1000000461,双模式散热;铜底焊接;快拆设计;兼容AM5,100088537062,4万+,100088537062
风冷散热器 7热管 自营,利民（thermalright）ROYAL PRETOR 130 ULTRA BLACK 皇家执政官 7热管双塔回流焊 风冷散热器 RP130 ULTRA BLACK,249.00,利民Thermalright京东自营旗舰店, RP130 ULTRA BLACK,500+,jfs/t1/286822/32/19052/82980/686643a1F1edddef4/9cbd6a281c82bf05.jpg,1000099731,全电镀回流焊;拉丝顶盖;暗黑纳米涂层;双回流焊接;黑色外观;黑色炫酷;兼容AM5;皇家外观;回流焊工艺;ARGB灯效,100195916885,900+,100195916885
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ700D Metal白色 CPU风冷散热器（7热管/无光/单塔双风扇/全铝磁吸顶盖/双滚珠轴承/1851 AM5）,439.00,超频三京东自营旗舰店,RZ700D CNC全铝顶盖 白色,2万+,jfs/t1/377763/27/22512/45216/6954ef78F78aecfc3/a217c26960b95cca.jpg,1000000670,全铝顶盖;7热管;双滚珠轴承;铜底焊接;双风扇散热;7热管导热;兼容AM5;无光静音;7热管设计;滚珠轴承,100308974366,2万+,100308974366
风冷散热器 7热管 自营,超频3（PCCOOLER）RZ620M X 白色 CPU风冷散热器（6热管/mini双塔/双滚珠轴承/10CM性能风扇/支持1700 AM5）,229.00,超频三京东自营旗舰店,RZ620M X 小塔体白色,2万+,jfs/t1/346726/31/19320/68713/690334ddF6a1bc08d/b633844d5cda061c.jpg,1000000670,400+人已买;1万+人浏览;3千+人加购,100220528967,2万+,100220528967
风冷散热器 7热管 自营,九州风神（DEEPCOOL）阿萨辛4S白CPU风冷散热器（7热管/双模式散热/内存全避位/快拆风扇/磁吸顶盖/附螺丝刀硅脂）,419.00,九州风神 京东自营旗舰店,阿萨辛4S白-7热管/双塔单风扇,2万+,jfs/t1/409364/17/18991/91125/69cb2b61F259055a1/0083320320fdfd1c.jpg,1000000461,内存全避位;磁吸顶盖;双模式散热;附赠工具;稳固结构;无光灯效;兼容AM5;快拆设计;易于安装;快拆风扇,100082805291,4万+,100082805291
风冷散热器 7热管 自营,利民（thermalright）Phantom Spirit 120 SE 幻灵 AGHP GEN4逆重力7热管双塔 风冷散热器 双C12B风扇 PS120 SE ,176.00,利民Thermalright京东自营旗舰店,PS120 SE 7热管双塔,1万+,jfs/t1/181423/16/52136/74060/671f65f2Fa49352d7/f3809b8929f6d8e6.jpg,1000099731,双塔7热管;阳极喷砂顶片;精工微雕铜底;稳定性能;高效冷却;双塔结构;兼容性强;强劲散热;逆重力设计;双风扇配置,100045699703,2万+,100045699703
风冷散热器 7热管 自营,利民（thermalright）ROYAL PRETOR 130 ULTRA WHITE 皇家执政官 7热管双塔回流焊 风冷散热器  RP130 WHITE,274.00,利民Thermalright京东自营旗舰店,RP130 ULTRA WHITE,500+,jfs/t1/292807/24/22969/66938/687f42f2F1151752e/017ce424f9040714.png,1000099731,全电镀回流焊工;幻白纳米涂层;拉丝顶盖;白色外观;兼容AM5;皇家执政官;ARGB风冷;7热管设计;全图流焊,100258191094,900+,100258191094
风冷散热器 7热管 自营,超频3（PCCOOLER）臻 RZ620黑色 CPU风冷散热器（6热管/双塔/3挡调节风扇/金属阳极顶盖/支持1700 AM5）,319.00,超频三京东自营旗舰店,RZ620黑化6热管 风扇可调节,2万+,jfs/t1/50387/15/26429/28428/66de8c3bF374d8013/dd260458a5fdfcaf.jpg,1000000670,金属阳极顶盖;散热超给力;3万+人加购,100069363073,2万+,100069363073
风冷散热器 7热管 自营,九州风神（DEEPCOOL）冰立方AK700暗夜风冷散热器/7热管单塔全避位/8秒反转清灰/智能启停风扇/CTT2.0热管,349.00,九州风神 京东自营旗舰店,AK700暗夜-7热管单塔,2万+,jfs/t1/412331/38/4945/96260/69cb2b50Fcaa27cfb/0083320320501c44.jpg,1000000461,内存全避位;智慧启停风扇;木纹顶盖;支持AM4;暗夜设计;7热管单塔;8秒反转清灰;7热管设计;智能启停风扇;单塔全避位,100288767580,3万+,100288767580
风冷散热器 8热管 自营,零度世家UT75下压式CPU风冷散热器 热管直触 适用LGA1200/LGA1700/AM4/AM5 ITX机箱高度77mm 八热管 黑色,169.00,京东免税会员购自营专区,八热管 黑色,14,jfs/t1/382027/38/2780/84324/69450275F78d38955/96d7a569472e4757.jpg,1000651007,超薄散热;设计精巧;下压式;性能风扇,100310740014,,100310740014
风冷散热器 8热管 自营,瓦尔基里（VALKYRIE）DX140 LOKI AMD优化版 VK CPU风冷散热器 全焊接8热管全铜底 4.3吋MAX大屏 支持LGA1851 AM5,599.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DX140 LOKI AMD优化版,2万+,jfs/t1/301161/31/7311/78951/68285276F60fb7b8f/591be07204b319fc.jpg,1000421158,全焊接铜底;8热管设计;AMD专属优化;高性能复合热管,100176831113,3万+,100176831113
风冷散热器 8热管 自营,子意RUIX大双塔8铜管CPU散热器风冷黑色无光版CD纹标（黑化塔体/支持英特尔/AMD多平台/配硅脂）,189.00,子意DIY京东自营旗舰店,8铜管大双塔无光黑化AM5/1700,2000+,jfs/t1/337017/6/3915/119241/68b28b82F7f02615c/5600fa512876adfd.jpg,1000480162,支持多平台安装;8铜管CD纹;黑化塔体大双塔;多平台兼容;全黑化外观;黑色外观;直触底座;八铜管散热;热管直触底座;CD纹标识,100275595014,5000+,100275595014
风冷散热器 8热管 自营,超频3（PCCOOLER）RZ820 8热管CPU风冷散热器（290W/巨型双塔/航空铝ARGB磁吸顶盖/14CM大风扇/聚合铜底）,849.00,超频三京东自营旗舰店,RZ820黑化8热管 风冷旗舰,2万+,jfs/t1/215973/13/42376/60476/666a99d4Fa890b7e8/44a08edff88ea3c0.jpg,1000000670,滑轨避让设计;超规格8热管;14CM大风扇;磁吸顶盖;静音运行;超强冷却;无光灯效;聚合铜底;强力风道;14CM风扇,100105223569,2万+,100105223569
风冷散热器 8热管 自营,零度世家TE75 下压式CPU风冷散热器 热管直触 神光同步适用LGA1200 /AM4 ITX机箱高度75mm 八热管 ARGB版白,151.00,京东免税会员购自营专区,八热管 ARGB版 白色,6,jfs/t1/403525/36/18753/217460/69bcb69cFfc1fded0/0083320320464c5b.jpg,1000651007,高效散热;多平台兼容设计;设计精巧;八热管,100310739958,,100310739958
风冷散热器 8热管 自营,瓦尔基里（VALKYRIE）DX140 VALKYRIE AMD优化版 VK CPU风冷散热器 全焊接8热管全铜底 4.3吋MAX大屏 支持LGA1851 AM5,599.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DX140 VALKYRIE AMD优化版,2万+,jfs/t1/314817/2/1394/84051/6826f1d1Fd366bc4c/7ee915f66f9cfcfb.jpg,1000421158,AMD专属优化;全焊接铜底;高性能复合热管;8热管设计,100228585662,3万+,100228585662
风冷散热器 8热管 自营,COXBYTE下压式CPU散热器8热管/12cm风扇(Intel/AMD多平台通用)itx小机箱风冷CFan-50V8-白色ARGB神光同步,139.00,COXBYTE京东自营旗舰店,CFan-50V8-白色ARGB(双接头),100+,jfs/t1/288527/1/15548/68916/684f7214F73cfaf30/fbeb85e89dcd41f1.jpg,1000463812,不挡内存;8热铜管;8热管设计;白色外观;小机箱适用;多平台通用;神光同步;ARGB灯效;铜底焊接;12cm大风扇,100186529315,200+,100186529315
风冷散热器 8热管 自营,超频3（PCCOOLER）RZ820 白色 8热管CPU风冷散热器（290W/巨型双塔/航空铝ARGB磁吸顶盖/14CM大风扇/聚合铜底）,849.00,超频三京东自营旗舰店,RZ820白色 8热管 风冷旗舰,2万+,jfs/t1/276749/21/27741/49603/680b2707Fafc0d9ac/201370ac3c61c6b5.jpg,1000000670,8热管风冷旗舰;全铝磁吸顶盖;全回流焊设计;全铝顶盖;14CM大风扇;磁吸顶盖;8热管设计;巨型双塔;全回流焊;航空铝材,100196033280,2万+,100196033280
风冷散热器 8热管 自营,瓦尔基里（VALKYRIE）DX140 LOKI INTEL优化版 VK CPU风冷散热器 全焊接8热管全铜底 4.3吋MAX大屏 支持LGA1851 AM5,599.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DX140 LOKI INTEL优化版,2万+,jfs/t1/292228/19/7628/78506/6826f08aF551e9ae1/dd5307f9326a36f0.jpg,1000421158,INTEL优化;大屏旗舰;全焊接8热管;支持AM5;4.3吋大屏;全焊接铜底;IPS屏显;ARGB灯效;回流焊工艺;8热管设计,100176170963,3万+,100176170963
风冷散热器 8热管 自营,子意RUIX大双塔8铜管CPU散热器风冷黑色ARGB神光同步CD纹标（黑化塔体/支持英特尔/AMD多平台/配硅脂）,199.00,子意DIY京东自营旗舰店,8铜管大双塔ARGB黑化AM5/1700,2000+,jfs/t1/327809/7/13240/134742/68b289e3F62a9d92c/5ddd0205a1dd92a5.jpg,1000480162,CD纹300W;8铜管黑化塔体;ARGB同步;多平台兼容;ARGB神光;黑色外观;全黑化外观;热管直触;八铜管散热;直触热管,100275595030,5000+,100275595030
风冷散热器 8热管 自营,瓦尔基里（VALKYRIE）DX140 VALKYRIE INTEL优化版 VK CPU风冷散热器 全焊接8热管全铜底 4.3吋MAX大屏 支持LGA1851 AM5,599.00,瓦尔基里（VALKYRIE）京东自营旗舰店,DX140 VALKYRIE INTEL优化版,2万+,jfs/t1/320022/27/960/82226/6826e552F98a00869/e81c1ebe62903828.jpg,1000421158,INTEL优化;大屏旗舰;8热管设计;智能屏显;4.3吋大屏;兼容AM5;铜底散热;4.3吋大屏幕;兼容多接口;全焊接8热管,100228585648,3万+,100228585648
风冷散热器 8热管 自营,利民（thermalright）Frost Commander 140 BLACK 冰封统领 5X8mmAGHP4.0热管回流焊黑色风冷散热器 FC140 BLACK,419.00,利民Thermalright京东自营旗舰店,FC140 5X8MM双塔高性能纯黑版,10万+,jfs/t1/219871/2/45732/68525/671f6220F404285eb/fda832d44ba0350b.jpg,1000099731,电镀回流焊工艺;二次点胶平衡扇;精工微雕铜底;耐用材料;支持AM5;优质工艺;黑色外观;回流焊接;多场景适用;5X8mm热管,100028162440,10万+,100028162440
风冷散热器 8热管 自营,超频3（PCCOOLER）RZ820 屏显黑色  8热管CPU风冷散热器（290W/巨型双塔/5吋液晶屏/磁吸顶盖/14CM大风扇/聚合铜底）,999.00,超频三京东自营旗舰店,RZ820 5吋屏 黑化8热管 ,2万+,jfs/t1/226180/14/35853/63829/68f6010bFf3eb6b98/1c155d5130957add.jpg,1000000670,全回流焊工艺;8热管旗舰;5吋高清屏幕;多平台兼容;290W散热;CNC航空铝;磁吸顶盖;14CM大风扇;8热管设计;5吋液晶屏,100291429610,2万+,100291429610
风冷散热器 8热管 自营,COXBYTE下压式CPU散热器8热管/12cm风扇(Intel/AMD多平台通用)itx小机箱风冷CFan-50V8-黑色ARGB神光同步,139.00,COXBYTE京东自营旗舰店,CFan-50V8-黑色ARGB(双接头),100+,jfs/t1/307081/34/9892/71513/684f7031F9c6c32a2/75c7b2a0a26ca6f8.jpg,1000463812,不挡内存;8热铜管;ARGB灯效;itx小机箱;8热管散热;8热管设计;风冷鳍片;小机箱适用;多平台通用;神光同步,100186529317,200+,100186529317
风冷散热器 8热管 自营,利民（thermalright）Frost Commander 140 WHITE冰封统领 5X8mmAGHP4.0热管回流焊 白色风冷散热器FC140 WHITE,354.00,利民Thermalright京东自营旗舰店,FC140 5X8MM双塔高性能纯白版,10万+,jfs/t1/185038/27/49375/79986/671f6239Fd014436d/f559ab8597550277.jpg,1000099731,二次动平衡风扇;全电镀回流焊;双平台金属扣具;稳定性能;持久耐用;回流焊接;静音运行;白色外观;热管优化;5X8mm热管,100024204252,10万+,100024204252
风冷散热器 8热管 自营,SUPER FLOWER振华VORTEX800黑色 逆重力8热管 双塔风冷散热器 高性能风扇,264.10,SUPER FLOWER京东自营旗舰店,VORTEX800黑|8热管风冷,23,jfs/t1/330568/30/4060/118550/68ac2c97F4a6288b3/927e5dbd46470da2.jpg,1000509448,高性能风扇;回流焊工艺;兼容AM5;高效风扇;双塔结构;逆重力设计;双塔散热;8热管散热,100273097204,,100273097204
风冷散热器 8热管 自营,COXBYTE下压式CPU散热器8热管/12cm风扇(Intel/AMD多平台通用)itx小机箱风冷CFan-50V8-黑色无光4pin,135.00,COXBYTE京东自营旗舰店,V8黑色-无光-单接头4pin,100+,jfs/t1/323156/35/8363/67140/68ad10d9F860a87c2/e7b0f230dc33aff5.jpg,1000463812,镜面打磨;8热铜管;不挡内存;下压散热;8热管设计;黑色无光;多平台通用;铜底焊接;风冷鳍片;控温能手,100273365320,200+,100273365320
风冷散热器 8热管 自营,【京东快递配送】RUIX锐禧6铜管/8铜管大双塔CPU散热器风冷（支持英特尔/AMD多平台） 8铜管大双塔黑色无光版,165.09,京喜自营官方店,8铜管大双塔黑色无光版,80,jfs/t20261014/342247/28/12767/672258/68eda1abF99ab8d18/2a63148d9d1b1ea7.png,13496968,兼容多平台;直触底座;黑色无光版;8热管散热;风冷鳍片;大双塔设计,10178814600511,200+,10178814600511
风冷散热器 8热管 自营,【京东快递配送】8铜管/6铜管/4铜管/2铜管CPU散热器降噪风扇（支持英特尔/AMD多平台/便捷安装） 8铜管大双塔黑色黑化ARGB版（AM5/1700),199.00,京喜自营官方店,8铜管大双塔黑色黑化ARGB版（AM5/1700),200+,jfs/t1/415514/21/13515/622445/69dda39cF877e51c9/093532032055dba6.png,13496968,高性能版解压;8铜管大双塔;多平台兼容;黑色黑化;降噪风扇;便捷安装;ARGB灯效;8热管散热;大双塔设计,10187866237700,600+,10187866237700
风冷散热器 8热管 自营,【京东快递配送】RUIX锐禧6铜管/8铜管大双塔CPU散热器风冷（支持英特尔/AMD多平台） 8铜管大双塔黑色ARGB版,155.09,京喜自营官方店,8铜管大双塔黑色ARGB版,80,jfs/t20261014/240526/24/33619/744648/68eda1abF0eeaba5e/e9c0691a5f4286f9.png,13496968,多平台兼容;黑色外观;有线连接;热管直触;8铜管散热;风冷高效;ARGB灯效;8热管散热;黑色时尚;风冷鳍片,10178813365510,200+,10178813365510
风冷散热器 8热管 自营,【京东快递配送】8铜管/6铜管/4铜管/2铜管CPU散热器降噪风扇（支持英特尔/AMD多平台/便捷安装） 8铜管大双塔黑色黑化无关版（AM5/1700),189.00,京喜自营官方店,8铜管大双塔黑色黑化无关版（AM5/1700),200+,jfs/t1/419308/23/5746/521983/69dda373F2ed48430/0935320320f82db4.png,13496968,8铜管大双塔;无光温控风扇;高性能版解压,10187866237701,600+,10187866237701
风冷散热器 8热管 自营,COOLLEO酷里奥倚天P60T 白色性能版V3 塔式CPU散热器6热管(六铜管)双塔风扇静音AM5电脑风冷AMD 1700 1200,289.00,酷里奥（COOLLEO）京东自营旗舰店,倚天P60T 白色性能版V3,1000+,jfs/t1/347764/1/24188/78110/690c5147F2be8c1cb/5a60b0202b8e7622.jpg,1022148319,时尚白色外观;双塔六热管散热;性能级网红产品;支持AM5;双风扇配置;白色外观;兼容AM5;六铜管散热;双塔风扇;静音散热,100297849056,2000+,100297849056
风冷散热器 8热管 自营,利民（thermalright）Peerless Assassin 140 SE ARGB 风冷CPU散热器 铜底焊接6热管14公分双塔 PA140 SE ARGB,199.00,利民Thermalright京东自营旗舰店,PA140 SE ARGB,200+,jfs/t1/394750/11/21727/82890/69a642e6F3b6d8b81/00833203207a301e.jpg,1000099731,日蚀幻彩光效;双塔双扇六热管;双平台通用扣具;14公分风扇;支持AM5;兼容AM4;6热管散热;双塔设计;ARGB灯效;铜底焊接,100306346338,200+,100306346338
风冷散热器 8热管 自营,银昕（SilverStone）FM620Pro黑色 6热管双塔风冷CPU散热器(高效导热/回流焊/多平台/六导热管),269.00,银昕SilverStone京东自营旗舰店,FM620Pro黑 6热管双塔CPU散热器,200+,jfs/t1/412554/35/8791/82873/69ce1e63Ff1a6d8ff/00833203202f94ee.jpg,1000000669,多平台兼容;回流焊接;工业美学;六热管散热;双塔设计;高能硅脂;高效导热,100328470024,300+,100328470024
风冷散热器 8热管 自营,银昕（SilverStone）FM620Pro白色 6热管双塔风冷CPU散热器(高效导热/回流焊/多平台/六导热管),269.00,银昕SilverStone京东自营旗舰店,FM620Pro白 6热管双塔CPU散热器,200+,jfs/t1/412953/15/8085/88194/69ce1e63F040f4b29/0083320320cde14f.jpg,1000000669,六热管散热;多平台兼容;回流焊接;高效导热;高能硅脂;工业美学;双塔设计,100246161387,300+,100246161387
风冷散热器 8热管 自营,九州风神（DEEPCOOL）X6 笔记本散热器 （电脑配件/笔记本支架/散热架/散热垫/适用于15.6英寸/风冷）,65.00,九州风神 京东自营旗舰店,[商务达人-15.6英寸本]多风扇,20万+,jfs/t1/411016/18/10217/116644/69cb2adfF2d65c889/0083320320d5a20a.jpg,1000000461,15.6英寸;笔记本支架;多档调节高低;透气材料;适用广泛;静音运行;优雅外观;易于清洁;风冷散热;大尺寸适配,821621,10万+,821621
风冷散热器 8热管 自营,九州风神（DEEPCOOL）阿萨辛VC至尊版黑金色CPU旗舰风冷散热器/7热管/VC均热领域/双模式散热/内存全避位,849.00,九州风神 京东自营旗舰店,阿萨辛VC至尊版-黑金色,2万+,jfs/t1/413359/6/190/93927/69cb2b5eFa63f08e7/0083320320a3d1c7.jpg,1000000461,内存全避位;金色铭牌设计;VC均热底座;黑金色外观;7热管设计;VC均热技术;兼容AM4,100205228199,4万+,100205228199
