搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
固态硬盘 1TB 自营,金士顿（Kingston）1TB SSD固态硬盘 M.2(NVMe PCIe 4.0×4) NV3系列 读速6000MB/s AI 电脑配件,1199.00,金士顿京东自营旗舰店,NV3 全能PCIe 4.0,50万+,jfs/t1/406903/35/20135/138915/69c4c923Ff1f3ae6e/0083320320e82509.jpg,1000000192,高速读写;游戏加速;便捷安装;结构紧凑,100113020499,70万+,100113020499
固态硬盘 1TB 自营,惠普（HP）SSD 7200MB/s读速,1099.00,HP存储京东自营旗舰店,FX700 NVMe 经典热销款,20万+,jfs/t1/418434/12/10215/357891/69df03b6F4ca96260/0083320320a0b421.jpg,1000099341,稳定耐用;高效数据恢复;NVMe协议;PCIe 4.0,100070577942,30万+,100070577942
固态硬盘 1TB 自营,惠普1TB Type-C接口小巧便携高速SSD移动固态硬盘 USB3.2香芋紫读速420MB/s 手机直连笔记本外接硬盘,999.00,惠普（HP）U盘京东自营旗舰店,【香芋紫】高速420MB/S,100+,jfs/t1/410324/14/16306/111167/69cc72e6F41cc3ae7/0083320320d7a7d7.jpg,1000188027,小巧便携;2千+人浏览;轻薄便携;高速传输,100233449127,200+,100233449127
固态硬盘 1TB 自营,七彩虹（Colorful）1TB SSD固态硬盘 M.2接口(NVMe协议) ME700 PLUS系列 PCIe 4.0x4 读速达5400 适配于七彩虹笔记本,999.00,七彩虹京东自营旗舰店,ME700 PLUS系列-5400速,500+,jfs/t1/408214/1/10495/75980/69c3864cFc8e0c8f5/008332032078c6b3.jpg,1000000267,高效传输;智能温控;高速读取;兼容性强;优质颗粒;PCIe 4.0;大容量存储,100335314146,800+,100335314146
固态硬盘 1TB 自营,长城（Great Wall）1TB SSD固态硬盘 M.2接口(NVMe协议)PCIe 3.0x4 GW3500系列 读速可高达3500MB/s,989.00,长城（Great Wall）存储京东自营旗舰店,【GW3500】PCIe 3.0 旗舰款,10万+,jfs/t1/428306/38/2481/138794/69f01e3aF1c4555ef/008332032018f833.jpg,1000468648,高速低功耗;轻松升级;超快读速;便捷安装,100065841140,20万+,100065841140
固态硬盘 1TB 自营,长城（Great Wall）1TB SSD固态硬盘 SATA3.0接口 读速550MB/S台式机/笔记本通用 GW560系列,899.00,长城（Great Wall）存储京东自营旗舰店,【GW560】SATA3.0 热销爆款,20万+,jfs/t1/427600/3/4278/96873/69f01e0bF5e62a425/008332032095f661.jpg,1000468648,高速低功耗;便捷升级;大容量储存;高速读取,100063728667,50万+,100063728667
固态硬盘 1TB 自营,腾隐（TENGYIN）精选长江存储晶圆台式机笔记本SSD固态硬盘PCIe4.0 NVMe TP4000PRO 1TB 7400MB/S,1149.00,腾隐（TENGYIN）存储京东自营旗舰店,TP4000PRO【读取可达7400MB/S】,2000+,jfs/t1/419743/5/7308/374142/69df3f5dFd8ade253/008332032007b991.jpg,1000468751,100+人收藏;500+人已买;近7日人气商品,100061167352,4000+,100061167352
固态硬盘 1TB 自营,铼德(RIDATA) 1TB SSD固态硬盘 M.2 接口NVMe协议 PCle4.0x4 读速7400MB/s 笔记本台式机PS5兼容 A901,1049.00,铼德（RITEK）京东自营旗舰店,A901 PCle 4.0×4,1000+,jfs/t1/427716/33/3820/206207/69f07035Fed7384bb/00833e83e86ba784.jpg,1000641791,5年质保;优质TLC颗粒;高效稳定兼容广;PCIe4.0x4;M.2接口;高速读取;多设备兼容;兼容多设备;散热设计;大容量存储,100271649734,1000+,100271649734
固态硬盘 1TB 自营,七彩虹（Colorful）1TB SSD固态硬盘 M.2接口(NVMe协议) CN700 PLUS系列 PCIe 4.0 x4,889.00,七彩虹京东自营旗舰店,CN700 PLUS系列6000MB/s,20万+,jfs/t1/324443/21/15246/103089/68b7e78dFc2b54e6f/c32d19431d447c88.jpg,1000000267,顺畅游戏;高速读写;PCIe 4.0;闪电传输,100070610158,50万+,100070610158
固态硬盘 1TB 自营,thinkplus联想移动固态硬盘,799.00,ThinkPad京东自营旗舰店,【TSD302系列】560MB/S,10万+,jfs/t1/412918/18/8245/116127/69ce49deFd9ee219f/0083320320405967.jpg,1000000158,稳定可靠;高速移动固态;多场景适用;办公利器,100107065474,10万+,100107065474
固态硬盘 1TB 自营,ENBTECH移动固态硬盘1T银色大容量手机电脑两用高速PSSD扩容即插即用全面兼容TYPE-C/USB接口游戏外置硬盘,899.00,ENBTECH京东自营旗舰店,,1,jfs/t1/419775/4/15224/211463/69e5e373F79adeccd/0083640640cb9512.jpg,1023999241,指示灯:有指示灯;特征特质:防水防尘;最高连续读速:550MB/s,100330965904,,100330965904
固态硬盘 1TB 自营,联想（Lenovo）拯救者原装 1TB SSD固态硬盘 联芸定制 M.2接口(NVMe协议) L700系列 PCIe4.0 游戏本 PS5兼容,1199.00,联想京东自营旗舰店,原装旗舰|7000读速|联芸定制,5万+,jfs/t1/398450/37/10516/155439/69a9503cF08760a66/00833203202a6d5b.jpg,1000000157,PCIe4.0;7000MB/s;高速传输;PS5兼容,100318044178,8万+,100318044178
固态硬盘 1TB 自营,闪迪（SanDisk）ELE 1TB 移动固态硬盘（PSSD）新元素 type-c接口 小巧便携手机直连笔记本电脑两用外接 办公存储,899.00,闪迪（Sandisk）固态硬盘京东自营旗舰店,【精致小巧】|高速秒传,50万+,jfs/t1/424235/8/11915/114538/69eed41eFad422498/0083320320e9572e.jpg,1000594591,2米防摔;稳定可靠;手机电脑直连;高效读取,100027431448,70万+,100027431448
固态硬盘 1TB 自营,梵想（FANXIANG）1TB SSD固态硬盘 M.2接口NVMe协议PCIe3.0*4 台式机笔记本电脑适用S500MQ,949.00,梵想存储京东自营旗舰店,S500MQ PCIe3.0 3200MB/s,50万+,jfs/t1/426182/28/9984/132167/69f05eb8F300372e2/0083320320e54fd9.jpg,1000103149,高速传输;高性能低功耗;广泛兼容;便捷安装,100070463360,90万+,100070463360
固态硬盘 1TB 自营,忆捷（EAGET）1t m.2固态硬盘SSD NVMe协议PCIe4.0精选颗粒最高读速5400MB/S游戏装机PC笔记本电脑AI存储配件1TB,1049.00,忆捷存储京东自营旗舰店,SP7系列（PCIe4.0）,1000+,jfs/t1/423622/5/16376/169666/69ef2691Fc15f9a9f/008332032039527d.jpg,1000000335,7200MB/s;4千+人加购;高速超低能耗,100233445791,2000+,100233445791
固态硬盘 1TB 自营,七彩虹（Colorful）1TB SSD固态硬盘 M.2接口(NVMe协议) CF3000系列 PCIe 3.0,999.00,七彩虹京东自营旗舰店,CF3000系列PCIe3.0,500+,jfs/t1/420925/37/19484/85522/69ead9fbF036100b3/0083320320198150.jpg,1000000267,,100258323885,800+,100258323885
固态硬盘 1TB 自营,ThinkPad联想移动固态硬盘SU710,879.00,ThinkPad京东自营旗舰店,【SU710系列】1000MB/S,2万+,jfs/t1/408180/16/14522/108689/69ce49edFd893d1ea/0083320320e981f4.jpg,1000000158,高性能体验;高速读写;全金属机身;稳定可靠,100115017934,3万+,100115017934
固态硬盘 1TB 自营,宏碁掠夺者GM7 1TB 7200MB/s,1199.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,GM7系列 电竞娱乐 PCIe4.0*4,50万+,jfs/t1/423046/12/17676/124207/69ef262fF25be6e14/008332032067ceb6.jpg,1000364368,快速加载;兼容PS5;高性能存储;兼容广泛,100049404381,80万+,100049404381
固态硬盘 1TB 自营,惠普1TB Type-c USB 3.2 移动固态硬盘（PSSD）落日橙读速2000MB/s 手机笔记本电脑外接SSD,1275.10,惠普（HP）U盘京东自营旗舰店,【落日橙】极速2000MB/S,100+,jfs/t1/410646/31/15562/111996/69cc7392F103afb47/0083320320ce9134.jpg,1000188027,极速传输;轻薄便携;手机电脑两用,100311528510,200+,100311528510
固态硬盘 1TB 自营,爱国者1TB SSD固态硬盘 SATA3.0接口 2.5英寸 台式机笔记本系统盘 原厂颗粒读速550MB/s 存储配件S500,869.00,爱国者存储京东自营旗舰店,【S500】SATA 性能稳定 热销款,10万+,jfs/t1/410958/34/4509/69734/69c7d375Fe4462ebd/00833203201ff9af.jpg,1000002519,兼容性强;原厂颗粒;高速读取;便捷安装,100010838448,20万+,100010838448
固态硬盘 1TB 自营,长城（Great Wall）1TB SSD固态硬盘 M.2接口(NVMe协议) PCIe4.0x4 GW5000系列,989.00,长城（Great Wall）存储京东自营旗舰店,【GW5000】PCIe 4.0 电竞娱乐,10万+,jfs/t1/428351/22/2072/115688/69f01e41F0576d65c/0083320320ff4ede.jpg,1000468648,高速稳定;稳定读写;甄选优质颗粒;长效质保;可靠稳定;读写迅速;快捷响应;迅速加载;轻薄设计;稳定兼容,100142635664,20万+,100142635664
固态硬盘 1TB 自营,宏碁掠夺者1TB SSD 7200MB/s,1099.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,GM6系列 性价比首选 PCIe4.0*4,50万+,jfs/t1/427734/15/2612/117422/69ef262aFcf5e0e96/00833203209672e1.jpg,1000364368,高速传输;石墨烯散热;超大空间;大容量存储,100191807418,80万+,100191807418
固态硬盘 1TB 自营,忆捷（EAGET）1TB SSD固态硬盘1t读速高达550MB/S SATA3.0接口台式机笔记本通用大容量硬盘 S205 AI电脑配件兼容,919.00,忆捷存储京东自营旗舰店,【1TB】热销SATA3.0 (550MB/s),5000+,jfs/t1/421121/27/12426/114592/69e5c0fcF5155008c/00833203203e86b5.jpg,1000000335,减少游戏加载时间;3千+人加购;100+人收藏,100310067984,1万+,100310067984
固态硬盘 1TB 自营,GEIL金邦 1TB SSD固态硬盘 M.2接口(PCIe 4.0 x4)NVMe SSD游戏高性能版  P4H系列,949.00,GEIL存储京东自营旗舰店,P4H PCIe4.0【高性价比】,5万+,jfs/t1/410220/9/6004/165345/69c63a52Fb21f48c7/008332032042d8c3.jpg,1000443886,高效散热;广泛兼容;M.2兼容;轻松升级;畅玩无延迟;省电设计;超高速度;科技升级;高速读取;快速读写,100076557945,7万+,100076557945
固态硬盘 2TB 自营,闪迪（SanDisk）2TB 移动固态硬盘（PSSD）E82 读3800MB/s 写3700MB/s 兼容雷电4 type-c 手机电脑外接,2999.00,SanDisk闪迪京东自营旗舰店,E82至尊超极速（USB4|趋势引领）,100万+,jfs/t1/324026/20/4062/124085/689cbff7F84cd959c/4b034d64d4be76c7.png,1000000193,25万+人浏览;5万+店铺粉丝浏览;出色性能,100192609042,100万+,100192609042
固态硬盘 2TB 自营,长城（Great Wall）2T SSD固态硬盘 M.2接口(NVMe协议)PCIe 3.0x4 GW3500系列 读速可高达3500MB/s,1689.00,长城（Great Wall）存储京东自营旗舰店,【GW3500】PCIe 3.0 旗舰款,10万+,jfs/t1/418785/32/20285/139615/69e58592Fee13141c/008332032092d786.jpg,1000468648,高速读写;甄选优质颗粒;快速响应;M.2接口;兼容性强;高速读取;出色性能;大容量2T;TLC颗粒;超快读速,100065841138,20万+,100065841138
固态硬盘 2TB 自营,酷芯客2TB SSD固态硬盘 M.2接口(NVMe协议) PCIe 4.0读速4500MB/s AI电脑存储配件,1459.00,酷芯客京东自营旗舰店,P402 Base PCIe4.0*4 高性能款,2000+,jfs/t1/402370/22/18535/71957/69b7772dF8ac8c6dc/00833203208c9bd6.jpg,1033817106,高性能低功耗;M.2接口;高性能读写;高速传输;大容量存储;低功耗设计;NVMe协议,100280786386,8000+,100280786386
固态硬盘 2TB 自营,雷克沙2TB百搭移动固态硬盘,1299.00,Lexar雷克沙京东自营旗舰店,ES3银色 | 轻巧便携 广泛兼容,2万+,jfs/t1/426612/2/10905/95023/69f214f7F1b17f18e/008332032055fa7e.jpg,1000121323,千速读写;快速扩容;轻至45克;多场景适用,100123019723,3万+,100123019723
固态硬盘 2TB 自营,铨兴（QUANXING）2TB SSD固态硬盘 AI PC存储配件 M.2接口 2280（NVME协议）PCIe4.0 读速7000MB/s N700,1789.00,铨兴（QUANXING）京东自营旗舰店,N700·PCIe4.0·7000MB/s旗舰款,5万+,jfs/t1/97489/1/47274/36916/65c275beF16dad16b/f342a8d52d951c3f.jpg,1000470711,近7日人气商品;7万+人浏览;400+人收藏,100074158320,9万+,100074158320
固态硬盘 2TB 自营,闪迪2TB轻薄便携移动固态硬盘,1299.00,SanDisk闪迪京东自营旗舰店,E30（极速版|精巧便携）,100万+,jfs/t1/428206/25/7942/139118/69f3daefFdfd5aa5b/008332032041785e.jpg,1000000193,橡胶挂环;高速读写;可靠耐用;优质性能,100009615097,100万+,100009615097
固态硬盘 2TB 自营,TANLR 探路人2TB SSD固态硬盘 M.2接口NVMe协议 PCIe 3.0 台式机一体机笔记本电脑存储配件 银隼TN330,1459.00,TANLR 探路人京东自营旗舰店,【TN330】PCIe 3.0 标准旗舰版,5000+,jfs/t1/422313/16/14758/138883/69eb0de4F4b753fb0/00833203208e2a3f.jpg,1000604488,甄选TLC颗粒;安全耐用;稳定高速传输;安全存储;M.2接口;高速读取;TLC颗粒;读速高达;大容量存储;PCIe 3.0,100168690731,9000+,100168690731
固态硬盘 2TB 自营,长城（Great Wall）2TB SSD固态硬盘 M.2接口(NVMe协议) PCIe4.0x4 读速5100MB/s GW5000系列,1699.00,长城（Great Wall）存储京东自营旗舰店,【GW5000】PCIe 4.0 电竞娱乐,10万+,jfs/t1/419636/14/15218/115104/69e5859dF6a9208d4/0083320320c138f4.jpg,1000468648,稳定读写;高速传输;甄选优质颗粒;NVMe协议,100142635626,20万+,100142635626
固态硬盘 2TB 自营,{引领趋势}闪迪2TB 高端移动固态硬盘 安全加密 三防保护,2339.00,SanDisk闪迪京东自营旗舰店,E81至尊超极速（PRO|高端升级）,100万+,jfs/t1/362341/35/8514/1085849/69240a3fF28557438/0bb2b106403b6149.png,1000000193,6万+人加购;10万+店铺粉丝浏览,100007541860,100万+,100007541860
固态硬盘 2TB 自营,宏碁掠夺者（PREDATOR）2TB SSD固态硬盘 M.2接口(NVMe协议) GM6系列｜NVMe PCIe 4.0读速7200MB/s AI电脑存储配件,1849.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,GM6系列 性价比首选 PCIe4.0*4,50万+,jfs/t1/427643/6/2704/117617/69ef262aF627be2da/0083320320e533aa.jpg,1000364368,高速读取;超大空间;高效传输;石墨烯散热,100191807430,80万+,100191807430
固态硬盘 2TB 自营,惠普（HP）2TB SSD固态硬盘 M.2接口(NVMe协议) FX700系列｜PCIe 4.0（7200MB/s读速）｜兼容战66,1848.00,HP存储京东自营旗舰店, FX700 NVMe 经典热销款,20万+,jfs/t1/418776/33/10583/358009/69df03b6Fcc13c6d2/0083320320945aec.jpg,1000099341,NVMe协议;流畅游戏体验;兼容性强;高效能处理;稳定持久使用;石墨烯散热;适用多场景;高速读取;超快读速;高效传输,100070840723,30万+,100070840723
固态硬盘 2TB 自营,TANLR 探路人2TB SSD固态硬盘NVMe协议 M.2接口 精选TLC颗粒 一体机台式机笔记本电脑硬盘配件 金刃TN350,1469.00,TANLR 探路人京东自营旗舰店,【TN350】PCIe 3.0 高速精湛版,5000+,jfs/t1/423980/3/10053/175688/69eb0e1fF6d9cd4de/00833203208685d4.jpg,1000604488,原厂TLC颗粒;稳定不掉速;高速耐用;M.2接口;高速读取;大容量2TB;TLC颗粒;NVMe协议,100168690705,9000+,100168690705
固态硬盘 2TB 自营,惠普2TB Type-C接口小巧便携高速SSD移动固态硬盘 USB3.2落日橙读速420MB/s 手机直连笔记本外接硬盘,1651.50,惠普（HP）U盘京东自营旗舰店,【落日橙】高速420MB/S,100+,jfs/t1/410881/38/12850/111656/69cc731fF669af859/0083320320717a19.jpg,1000188027,手机电脑两用;高速传输;轻薄便携,100233449077,200+,100233449077
固态硬盘 2TB 自营,宏碁掠夺者（PREDATOR）2TB SSD固态硬盘 M.2接口(NVMe协议) GM7系列｜NVMe PCIe 4.0读速7200MB/s  AI电脑存储配件,1949.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,GM7系列 电竞娱乐 PCIe4.0*4,50万+,jfs/t1/427638/12/2786/131551/69ef262fF5c1b6402/00833203202c7202.jpg,1000364368,兼容性强;兼容PS5;PCIe 4.0;高速读取,100049758011,80万+,100049758011
固态硬盘 2TB 自营,雷克沙（Lexar）NQ790 2TB SSD固态硬盘 M.2接口(NVMe协议) PCIe 4.0x4 传输速度7000MB/s 装机升级,1799.00,Lexar雷克沙京东自营旗舰店,NQ790｜高性能PCIe 4x4,20万+,jfs/t1/428285/13/386/101605/69eebd49Fee0e27fe/0083320320249b41.jpg,1000121323,兼容PS5;SLC动态缓存;PCIe4.0;新升级体验;高效存储;7000MB/s;可靠备份;稳定性能;装机升级;极致容量,100067092046,20万+,100067092046
固态硬盘 2TB 自营,闪迪（SanDisk）ELE 2TB 移动固态硬盘（PSSD）新元素 type-c接口 小巧便携手机直连笔记本电脑两用外接 办公存储,1289.00,闪迪（Sandisk）固态硬盘京东自营旗舰店,【精致小巧】|高速秒传,50万+,jfs/t1/425712/36/13139/116869/69f1db58F42fb07d1/008332032053c477.jpg,1000594591,稳定可靠;便携轻巧;双接口兼容;2米防摔,100027431476,70万+,100027431476
固态硬盘 2TB 自营,铨兴（QUANXING）SSD固态硬盘 2T 高速读写 NVMe PCIe3.0 M.2笔记本台式机通用 系统盘 游戏办公电脑升级大容量N200,1699.00,铨兴（QUANXING）京东自营旗舰店,N200·PCIe3.0·满血旗舰版,5万+,jfs/t20280419/418377/21/18262/130458/69e59c9eFed848ac9/0a02320320de02a7.jpg,1000470711,高速读写;1千+人加购;1万+人浏览,100281510294,9万+,100281510294
固态硬盘 2TB 自营,宏碁掠夺者（PREDATOR）2TB SSD固态硬盘 M.2接口(NVMe协议) GM9系列 NVMe PCIe 5.0读速14500MB/s AI电脑存储配件,2349.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,GM9系列 经典传续 PCIe5.0*4,50万+,jfs/t1/423837/37/15944/131894/69ef2628F4d2e9d24/00833203200dd2c3.jpg,1000364368,超低功耗;满血Gen5;高速读取;快速启动,100214651998,80万+,100214651998
固态硬盘 2TB 自营,梵想（FANXIANG）2TB SSD固态硬盘 M.2接口NVMe协议PCIe5.0*4 AI电脑存储配件 S910读速高达14850MB/s,1999.00,梵想存储京东自营旗舰店,S910 PCIe5.0 经典款,50万+,jfs/t1/426927/2/5206/136149/69f05eb5Fa184e61a/0083320320741a18.jpg,1000103149,NVMe协议;高速读取;M.2接口;TLC颗粒,100216970589,90万+,100216970589
固态硬盘 2TB 自营,宏碁掠夺者（PREDATOR）宏碁 2TB SSD固态硬盘 M.2接口(NVMe协议) N3500系列 暗影骑士龙｜NVMe PCIe 3.0（3500MB/s读速）,1999.00,宏碁掠夺者（PREDATOR）存储京东自营旗舰店,N3500系列 家用装机版,10万+,jfs/t1/411291/9/8651/352620/69cb6587F55673300/00833203206ea68c.jpg,1000364368,存储无忧;极速读写;智能缓存;稳定性能;界面简洁;高效处理;NVMe快速;超大容量;超长寿命;多任务支持,100071890908,10万+,100071890908
固态硬盘 2TB 自营,惠普2TB Type-C接口小巧便携高速SSD移动固态硬盘 USB3.2香芋紫读速420MB/s 手机直连笔记本外接硬盘,1615.70,惠普（HP）U盘京东自营旗舰店,【香芋紫】高速420MB/S,100+,jfs/t1/410324/14/16306/111167/69cc72e6F41cc3ae7/0083320320d7a7d7.jpg,1000188027,手机电脑两用;轻薄便携;700+人浏览,100311528508,200+,100311528508
固态硬盘 2TB 自营,致态（ZhiTai）长江存储 2TB Type-c USB 3.2 移动固态硬盘（PSSD）灵·先锋版 读速2000MB/s手机直连,1749.00,致态（ZhiTai）长江存储京东自营旗舰店,灵·先锋版 银色,2万+,jfs/t1/424854/7/6833/85125/69eb90efF55a56334/0083320320365bb6.jpg,1000348081,极速传输;稳定可靠;原厂颗粒;5年质保,100118012985,4万+,100118012985
固态硬盘 2TB 自营,雷克沙（Lexar）2TB 蓝色Type-c USB3.2 移动固态硬盘(PSSD) ES3 读速1050MB/s 兼容手机笔记本电脑 轻松扩容,1399.00,Lexar雷克沙京东自营旗舰店,ES3蓝色 | 轻巧便携 广泛兼容,2万+,jfs/t1/415742/17/15493/95600/69de8bfaF4cc9096e/0083320320a4b007.jpg,1000121323,蓝色时尚;兼容性强;疾速传输;千速读写;扩容轻松;兼容多设备;大容量存储;Type-C接口;高速传输;耐用设计,100218642999,3万+,100218642999
固态硬盘 2TB 自营,致态（ZhiTai）长江存储 2TB SSD固态硬盘 SATA 3.0 接口 致态小翼S001系列,1999.00,致态（ZhiTai）长江存储京东自营旗舰店,致态小翼S001系列,5万+,jfs/t1/424554/24/20173/90274/69f37658F7983bbc7/0083320320cfd26b.jpg,1000348081,原厂颗粒;高速读写;广泛兼容,100302525718,10万+,100302525718
固态硬盘 2TB 自营,爱国者（aigo）2TB Type-c移动硬盘 USB3.2 520MB/s 移动固态硬盘 (PSSD) G70 笔记本电脑外接便携硬盘,3919.40,爱国者存储京东自营旗舰店,金属抗摔 多系统兼容,1万+,jfs/t1/335760/40/15480/78831/6916f896Fe92e0e47/2e5b5a653fe56dd1.jpg,1000002519,100+店铺粉丝浏览;2千+人浏览;200+人加购,100296045160,1万+,100296045160
固态硬盘 2TB 自营,长城（Great Wall）2TB SSD固态硬盘 M.2接口(NVMe协议) PCIe4.0x4 读速高达7300MB/s GW7000系列,1849.00,长城（Great Wall）存储京东自营旗舰店,【GW7000】PCIe 4.0 热销款,10万+,jfs/t1/417977/40/17356/119021/69e585a7F1aac955b/008332032048ee3f.jpg,1000468648,稳定兼容;高速读写;甄选优质颗粒;极速体验;接入便捷;全面升级;流畅运行;瞬时存储;大容量存储;优化性能,100059649324,20万+,100059649324
固态硬盘 2TB 自营,惠普2TB Type-C接口小巧便携高速SSD移动固态硬盘星河灿烂存储USB3.2 读速2000MB/s手机电脑两用外接,1999.00,惠普（HP）U盘京东自营旗舰店,【星河灿烂】极速2000MB/s ,500+,jfs/t1/294977/40/14635/78652/68fb24ccF2017cf52/be3c777fc1de4f7f.jpg,1000188027,多彩配色;手机电脑两用;高强铝合金;多设备兼容;大容量存储;电脑两用;超便携设计;高速传输;抗摔防护;快速读取,100286206160,1000+,100286206160
固态硬盘 2TB 自营,飞利浦（PHILIPS）移动固态硬盘2TB 550MB/s 高速电脑PSSD手机直连type-C办公硬盘大容量备份便携存储51PS系列,1399.00,飞利浦（PHILIPS）数码存储京东自营旗舰店,【经典商务】深空灰550MB/s,5000+,jfs/t1/413860/29/12033/179009/69d325c8F299216e8/008332032039061c.jpg,1000399151,经典商务;手机直连;高效办公;便携设计;快速备份;大容量存储;高速传输;Type-C接口;兼容多系统;防摔防震,100293234586,6000+,100293234586
固态硬盘 2TB 自营,惠普2TB Type-c USB 3.2 移动固态硬盘（PSSD）雾霾蓝读速2000MB/s 手机笔记本电脑外接SSD,1999.00,惠普（HP）U盘京东自营旗舰店,【雾霾蓝】极速2000MB/S,100+,jfs/t1/411651/30/10168/111578/69cc734dFdea2f9bd/008332032043bcfc.jpg,1000188027,轻薄便携;极速传输;手机电脑两用,100311528460,200+,100311528460
固态硬盘 2TB 自营,雷克沙（Lexar）2TB Type-c USB3.2移动固态硬盘(PSSD)磁吸套装ES4 读速1050MB/s 手机笔记本电脑磁吸外录,1399.00,Lexar雷克沙京东自营旗舰店,ES4 | 一吸即拍 外录优选,2万+,jfs/t1/425498/37/13430/98385/69f1a038Fd6e7a7ad/00833203203a1919.jpg,1000121323,大容量存储;Type-C接口;高速传输;磁吸保护;快速读取,100130156551,3万+,100130156551
固态硬盘 4TB 自营,惠普4TB Type-c USB 3.2 移动固态硬盘（PSSD）雾霾蓝读速2000MB/s 手机笔记本电脑外接SSD,3199.00,惠普（HP）U盘京东自营旗舰店,【雾霾蓝】极速2000MB/S,100+,jfs/t1/411651/30/10168/111578/69cc734dFdea2f9bd/008332032043bcfc.jpg,1000188027,轻薄便携;100+人加购;极速传输;400+人浏览,100233449075,200+,100233449075
固态硬盘 4TB 自营,梵想（FANXIANG）4TB SSD固态硬盘 M.2接口NVMe协议PCIe4.0x4 PS5台式机笔记本电脑扩展硬盘 PC存储配件 S790E,2999.00,梵想存储京东自营旗舰店,S790E PCIe4.0 高性价款,50万+,jfs/t1/409600/25/608/141099/69c24e75Fef80ea52/0083320320a58810.jpg,1000103149,出色耐用性;高效游戏体验;强劲性能表现;可靠数据安全,100113887370,90万+,100113887370
固态硬盘 4TB 自营,TANLR 探路人4TB SSD固态硬盘 SATA3.0接口高速原厂颗粒 读速560MB/s 台式机笔记本电脑存储配件 镭豹T560系列,2799.00,TANLR 探路人京东自营旗舰店,【T560】SATA3.0高性能 旗舰版 ,2000+,jfs/t1/419900/2/22145/194926/69eb1027F53fd8700/008332032065ed08.jpg,1000604488,甄选颗粒;炫酷机甲风;稳定高速传输;SATA3.0;高速读取;原厂颗粒;大容量存储;高速传输;稳定读速;轻松扩容,100168690735,7000+,100168690735
固态硬盘 4TB 自营,闪迪（SanDisk）4TB Type-c USB3.2 NVMe移动固态硬盘 PSSD E5D京东限定版 1050MB/s 三防保护 手机直连笔记本外接,3599.00,SanDisk闪迪京东自营旗舰店,E5D雪精灵-京东限定版,100万+,jfs/t1/428342/38/7271/158913/69f3daefF9971ff5f/00833203201e7b47.jpg,1000000193,多设备畅联;三防保护;1050MB/s;高速传输,100233101820,100万+,100233101820
固态硬盘 4TB 自营,惠普4TB Type-c USB 3.2 移动固态硬盘（PSSD）落日橙读速2000MB/s 手机笔记本电脑外接SSD,3139.30,惠普（HP）U盘京东自营旗舰店,【落日橙】极速2000MB/S,100+,jfs/t1/410646/31/15562/111996/69cc7392F103afb47/0083320320ce9134.jpg,1000188027,极速传输;轻薄便携;手机电脑两用,100233449123,200+,100233449123
固态硬盘 4TB 自营,佰维（BIWIN）4TB 移动固态硬盘(PSSD) PD2000系列雾霾蓝 读速2000MB/s Type-C(USB3.2)接口手机电脑平台外接,2699.00,佰维（BIWIN）存储京东自营旗舰店,口红款-雾霾蓝 （PRO高端升级）,1000+,jfs/t1/409341/18/19165/146421/69cb9488Fcea9b7bc/008332032051727d.jpg,1000476284,4TB大容量;支持手机直连;超轻易携带;便携设计;4TB容量;AI相册;直连手机;快速备份;大容量存储;安全加密,100104194696,1000+,100104194696
固态硬盘 4TB 自营,腾隐（TENGYIN）精选长江存储晶圆台式机笔记本SSD固态硬盘PCIe4.0 NVMe TP4000PRO 4TB 7400MB/S ,3199.00,腾隐（TENGYIN）存储京东自营旗舰店,TP4000PRO【读取可达7400MB/S】,2000+,jfs/t1/414043/39/14097/374538/69d623daFe00d1bb7/008332032007d8e9.jpg,1000468751,超薄设计;实时数据备份;低功耗;稳定性强;超高速传输;兼容性好;适用广泛;大容量存储;热插拔支持;响应迅速,100065238345,4000+,100065238345
固态硬盘 4TB 自营,西部数据（WD）4TB NVMe 移动固态硬盘（PSSD）My Passport随行SSD type-c接口 1050MB/s 手机直连笔记本两用外接,3499.00,西部数据京东自营旗舰店,【极速1050MB/s轻薄版】|深空灰,20万+,jfs/t1/420834/26/12468/146137/69e5ceadFd9d891b1/0083320320bc3e8c.jpg,1000000495,超高速传输;45g纤薄随行;硬件加密;稳定高效性能,100018560482,50万+,100018560482
固态硬盘 4TB 自营,惠普 4TB Type-c USB 3.2 移动固态硬盘（PSSD）香芋紫读速2000MB/s 手机笔记本电脑外接SSD,3109.90,惠普（HP）U盘京东自营旗舰店,【香芋紫】极速2000MB/S,100+,jfs/t1/409317/7/17542/111624/69cc7372F73476007/00833203208f49f7.jpg,1000188027,极速传输;手机电脑两用;轻薄便携,100311528504,200+,100311528504
