搜索字段,商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
AMD X570 主板 自营,ASRock 机架 X570D4U2L2T 插座 AM4/ AMD X570/ DDR4/ SATA3&USB 3.2/ MicroATX 服务器主板,3835.94,亚马逊海外官方旗舰店,,0,jfs/t1/322606/19/17139/300245/68c93263Fe0c5b8f0/5df4e2c525321fbb.jpg,13253407,,10191139721995,,10191139721995
AMD X570 主板 自营,微星全新库存99新/微星B550M迫击炮 台式机电脑主板X570 AM4支持AMD锐 X570-A,1083.45,大为数码经营部,X570-A,1,jfs/t1/333179/34/9799/96635/68bada75F2f1d3feb/7a809cc3a159ef6f.png,17063182,,10164275676589,,10164275676589
AMD X570 主板 自营,微星盒装MSI/微星 B550M MORTAR WIFI迫击炮B650M X570-B450 AM5主板 技嘉X570 GAMING X,1082.00,波妞数码1经营部,技嘉X570 GAMING X,1,jfs/t1/299108/8/12505/98712/68aec2e9F3479f429/1556dbaa7486c234.png,16800580,,10176236233888,,10176236233888
AMD X570 主板 自营,华硕全新华硕 X570-E GAMING 二代 ROG主板支持 AM4锐龙R75800X C8DH X570 E GAMING一代,1704.02,会平数码1经营部,X570 E GAMING一代,0,jfs/t1/165828/16/40418/148220/6883bc19Fcd613251/4260866ae423c57f.jpg,17075867,,10165562533591,,10165562533591
AMD X570 主板 自营,华硕华硕PRIMEB550-PLUS X570 AM4 B450M支持AMD锐龙Ryzen543游戏主板 技嘉 X570 AORUS ELITE,749.70,爱英数码经营部,技嘉 X570 AORUS ELITE,0,jfs/t1/377677/27/10729/134550/693d2f20F9f11f594/0133d538e50d37ba.jpg,17073275,,10203934933763,,10203934933763
AMD X570 主板 自营,微星（MSI）原装MPG X570 GAMING PRO CARBON WIFI黑暗主板支持锐龙5900X X570暗黑,2340.00,霖商科技数码店,X570暗黑,3,jfs/t1/247472/25/17280/93934/66d7dcb2Fff0c7735/f2af95f6a84b3627.jpg,16416914,,10115321633629,,10115321633629
AMD X570 主板 自营,七彩虹（Colorful） X570M DDR4 X370M 海景房游戏拆机主板 五代AM4 黑色X570M GAMING,821.27,能元数码店,黑色X570M GAMING,0,jfs/t1/287136/17/26256/167303/689ee0f7F06635e1d/3ee90354881ab2bd.jpg,16878509,,10173183494268,,10173183494268
AMD X570 主板 自营,技嘉（GIGABYTE）X570 AORUS ELITE WIFI 双M.2/ARGB/电竞游戏ATX主板/小雕/大雕/超级雕/R9-5950X/5700X3D/3950X X570 AORUS ELITE WIFI 支持AMD锐龙1-5代R9/R7/R5/R3,1999.00,爱电竞电脑经营部,X570 AORUS ELITE WIFI,1,jfs/t1/419978/12/2444/144541/69dcba1fF81a167da/0083320320e2488f.jpg,16933047,,10217388333286,,10217388333286
AMD X570 主板 自营,技嘉（GIGABYTE）盒装全新B550M AORUS ELITE小雕B450M-DS3H GAMING X570 PRO 技嘉X570 AORUS PRO WIFI,1527.50,智电数码配件经营部,技嘉X570 AORUS PRO WIFI,0,jfs/t1/423155/15/17229/170565/69ede972F261eec7f/00833203208cabc3.png,20166618,,10219296065991,,10219296065991
AMD X570 主板 自营,七彩虹（Colorful） X570M DDR4 X370M 海景房游戏拆机主板 五代AM4 白色X570M FORZEN,965.67,能元数码店,白色X570M FORZEN,0,jfs/t1/322040/38/7326/145672/689ee0f5Fd7e4373d/c403e0553edd2352.jpg,16878509,,10173183494267,,10173183494267
AMD X570 主板 自营,华硕（ASUS）X570 X470 PRO主板 AM4锐龙超频R7 5800X秒B550 B450ROG X570 E GAMINGG 二代库存新盒装,1937.60,火山3c电脑配件小店,X570 E GAMINGG 二代库存新盒装,8,jfs/t1/282501/40/24070/133510/6807991dFd9552713/20ac1fd2d3a5a3df.jpg,16817355,AMD兼容;国行优质;AMD专属;ROG品质;库存新品;高性能主板;X570芯片,10150505545827,,10150505545827
AMD X570 主板 自营,微星原装MPG X570 GAMING PRO CARBON WIFI黑暗主板支持锐龙5900X X570暗黑,1294.38,华宇数码经营部,X570暗黑,2,jfs/t1/320714/25/16850/72367/687b4ad0F12e79f8c/f45906615c0683ce.jpg,18270609,M.2接口;固态硬盘;RGB灯效;锐龙支持;SATA总线;暗黑设计;Wi-Fi连接,10158085510046,,10158085510046
AMD X570 主板 自营,华硕（ASUS）库存新到 盒装华硕X570-P 豪华大板 支持锐龙 5代 5900X 5600 5500 浅灰色,1103.00,中关村国行商城店,浅灰色,0,jfs/t1/327508/2/4556/121790/689e526dF7299b30f/6f52b641aced8251.jpg,20216621,,10173041864382,,10173041864382
AMD X570 主板 自营,微星（MSI）盒装微星/MSI MEG X570 UNIFY GAMING EDGE主板 TORPEDO AM4 微星MAG_X570S_TORPEDO_MAX,1300.00,楠淼数码科技店,微星MAG_X570S_TORPEDO_MAX,0,jfs/t1/404635/26/14994/80140/69be35d3F135aa589/00833203203b31ed.jpg,20122275,,10214101381668,,10214101381668
AMD X570 主板 自营,华硕（ASUS）X570 X470 PRO主板 AM4锐龙超频R7 5800X秒B550 B450ROG X570 E GAMINGG 1代库存新盒装,1580.00,火山3c电脑配件小店,X570 E GAMINGG 1代库存新盒装,8,jfs/t1/418003/2/21568/85228/69e6dcc9F6005f58d/00832dc2dc613d4e.png,16817355,,10218454059025,,10218454059025
AMD X570 主板 自营,华硕（ASUS）ROG STRIX X570-E GAMING/ARGB/双M2/WIFI/ATX电竞主板/锐龙5800X ROG Strix X570-E Gaming 支持锐龙1-5代5800X 3D,2299.00,爱电竞电脑经营部,ROG Strix X570-E Gaming,0,jfs/t1/258167/23/17664/131052/67a70ab7F47af77ac/500a264d2ee934ae.png,16933047,,10136949698717,,10136949698717
AMD X570 主板 自营,微星微星库存 X570ACE战神主板 AM4锐龙超频 创世 超神 X570S无线5950 Meg X570 ACE 库存盒装,2495.00,会萍数码1经营部,Meg X570 ACE 库存盒装,0,jfs/t1/286318/36/22897/111737/6878c212Fb4bd3b89/203e0a30618bb773.jpg,17074704,,10163881526141,,10163881526141
AMD X570 主板 自营,华硕（ASUS）X570 X470 PRO主板 AM4锐龙超频R7 5800X秒B550 B450ROG X570 PLUS GAMER WIFI库存盒装,1299.00,火山3c电脑配件小店,X570 PLUS GAMER WIFI库存盒装,8,jfs/t1/284635/17/24985/60901/6807991aFf8bb39c5/c3410134fead3021.jpg,16817355,AMD兼容;AMD专属;ROG品质;WiFi加持,10150505545825,,10150505545825
AMD X570 主板 自营,华硕盒装 WIFI B450重炮手PRO X570 华硕TUF GAMING B450M-PRO S 华硕PRIME B450MA 华硕TUF GAMING X570PLUS (W,1002.87,贝贝数码经营部,华硕TUF GAMING X570PLUS (W,2,jfs/t1/394039/23/19831/156583/699feda9F77cd1608/00832e42e4e15446.png,221739432,,10211529077803,,10211529077803
AMD X570 主板 自营,研华AIMB-522G2工业电脑主板AMD AM4 5000系列处理器搭载X570芯片组 AIMB-522 AIMB-522G2-00A1,4150.00,研华工控机经营部,AIMB-522,0,jfs/t1/229149/8/24723/102972/66d679dcF7503264b/a1b042e1b881425e.jpg,16115378,,10140806649924,,10140806649924
AMD X570 主板 自营,微星（MSI）盒装 MEG X570 UNIFY GAMING EDGE主板 TORPEDO AM4 技嘉X570 GAMING X,1398.00,IT金利企购店,技嘉X570 GAMING X,0,jfs/t1/304912/15/26747/85801/689b2cfdF0b3aa29f/2e5acff15ec366ec.jpg,19874904,,10172273297137,,10172273297137
AMD X570 主板 自营,AMD全新  R5 5600 不带x R7 5700X R9 5900X  搭微星主板CPU套装 R55600散片+技嘉X570UD大板,2729.00,正逊数码2店,R55600散片+技嘉X570UD大板,0,jfs/t1/296023/38/11815/133780/687a4c50Fae89f154/8d5ad28967064513.jpg,19674907,,10166226486227,,10166226486227
AMD X570 主板 自营,微星（MSI） B550M MORTAR 迫击炮重炮手550 X570支持5600 5700拆机主板 微星MPG X570 GAMING EDGE WI,946.94,本康数码店,微星MPG X570 GAMING EDGE WI,3,jfs/t1/333474/2/7246/102040/68b520adFfb00292e/648b1b3efc159425.jpg,20360935,,10178848473280,,10178848473280
AMD X570 主板 自营,华硕全新华硕 X570-E GAMING 二代 ROG主板支持 AM4锐龙R75800X C8DH X570 E GAMING 二代,2171.87,会平数码1经营部,X570 E GAMING 二代,0,jfs/t1/299078/34/25825/116729/6883bc17F293fd3b7/f2efdd7664cfb3f5.jpg,17075867,,10165562533592,,10165562533592
AMD X570 主板 自营,华硕华硕PRIMEB550-PLUS X570 AM4 B450M支持AMD锐龙Ryzen543游戏主板 ROG CROSSHAIR VIII DARK H,1323.00,爱英数码经营部,ROG CROSSHAIR VIII DARK H,0,jfs/t1/380781/27/4158/122164/693d2f22F2214b033/d129aef3a018b4de.jpg,17073275,,10203934933765,,10203934933765
AMD X570 主板 自营,微星ASUS华硕X570 X470 PRO主板 AM4锐龙超频R7 5800X秒B550 B450ROG X570刀锋 95新带天线,963.20,金拓经营部,X570刀锋 95新带天线,0,jfs/t1/345538/31/7304/107625/68d4c8b4F02803893/8da69985b4e178ff.jpg,20178953,,10186744562728,,10186744562728
AMD X570 主板 自营,技嘉（GIGABYTE）X570 UD/X570 GAMING X魔鹰/12相供电/ARGB神光/双M.2 X570 GAMING X魔鹰 锐龙1-5代R5-5600G/5800X,1499.00,爱电竞电脑经营部,X570 GAMING X魔鹰,0,jfs/t1/314128/28/3024/122231/682e83dfF7ac0d4be/f7460002d2698536.jpg,16933047,,10157329647932,,10157329647932
AMD X570 主板 自营,AMD全新  R5 5600 不带x R7 5700X R9 5900X  搭微星主板CPU套装 R55600散片+技嘉X570UD大板,2729.00,正逊数码1店,R55600散片+技嘉X570UD大板,0,jfs/t1/291013/5/20020/133780/687c7128Ffdba8c9a/22d679fb115d2929.jpg,19673727,5600不带X;5700X性能;微星主板套,10166481717869,,10166481717869
AMD X570 主板 自营,微星拆机盒装MSI微星 B550M MORTAR WIFI迫击炮B650M X570-B450 AM5主板 微星X570 GAMING PLUS,827.04,海粟科技工作室,微星X570 GAMING PLUS,0,jfs/t1/413499/37/3278/97324/69ccfbe0F7df72f10/00832e42e4eb379d.jpg,132537302,,10215690911809,,10215690911809
AMD X570 主板 自营,华硕（ASUS）TUF GAMING X570PLUS WIFI双M2ARGBTYPECDP电竞特工主板 库存工包 TUF  X570-PLUS WI-FI 支持锐龙1-5代5800X,1255.10,硕达数码1小店,TUF  X570-PLUS WI-FI,0,jfs/t1/424950/15/1991/157641/69e8abccF365dec34/00833203207574c0.png,186020177,,10217631752614,,10217631752614
AMD B550 主板 自营,华硕TUF GAMING B550M-PLUS WIFI II 重炮手主板支持CPU 5700X/5700G/5600（AMD B550/socket AM4）,839.00,华硕京东自营旗舰店,【重炮手WIFI】B550M II,10万+,jfs/t1/259491/1/685/122529/67650b6fF958e4dcf/6ab222d54d86369c.jpg,1000000225,用料扎实;2万+人已买;15万+人加购,100016125117,20万+,100016125117
AMD B550 主板 自营,华硕（ASUS）PRIME B550M-K  ARGB主板支持CPU 5700X/5700G/5600（AMD B550/socket AM4） ,569.00,华硕京东自营旗舰店,【大师小板ARGB】B550MK,10万+,jfs/t1/333429/20/25614/201235/68f84794F7c8db9bf/c0fce9d667e4c532.png,1000000225,双M.2插槽;PCIe 4.0;SSD支持;三年上门服务,100285155758,20万+,100285155758
AMD B550 主板 自营,微星（MSI）B550M PRO-VDH WIFI电脑主板 支持CPU 5600/5600X3D/5700X3D/5500X3D（AMD B550/Socket AM4）,599.00,微星京东自营旗舰店,【DDR4】B550M VDH WIFI,2万+,jfs/t20280429/428842/36/4710/118873/69f30cb4Fe7ebbb94/0a02320320d500d7.jpg,1000000266,D4-4400+;支持WIFI;核心加速引擎;M.2冰霸;紧凑型设计;视频输出;SATA支持;紧凑设计;AMD芯片;Wi-Fi连接,100309625352,5万+,100309625352
AMD B550 主板 自营,技嘉（GIGABYTE）B550M DS3H R2主板DDR4支持处理器45005600X5700G5800X AMD B550 Socket AM4,549.00,技嘉京东自营旗舰店,B550,2万+,jfs/t1/410721/4/13581/195460/69cb9c50Fff55b190/0083320320e8baf0.jpg,1000000297,多接口设计;8相供电;高性能支持;快易拆设计,100201326354,3万+,100201326354
AMD B550 主板 自营,七彩虹（Colorful）BATTLE-AX B550M-D PRO V14 战斧主板DDR4 支持5700G/5600/5500 (AMD B550/AM4),499.00,七彩虹京东自营旗舰店,【B550M-D D4】战斧,1万+,jfs/t1/361643/16/11533/138320/6926d4fdF9ebee1a5/d738f80da55d9988.png,1000000267,7相供电;1千+店铺粉丝浏览;m.2接口,100300506350,3万+,100300506350
AMD B550 主板 自营,【主板cpu套装】华硕 B550M WIFI II 重炮手主板+AMD 锐龙5 5600 CPU 主板+CPU套装,1689.00,华硕京东自营旗舰店,华硕B550M重炮手+5600,5万+,jfs/t1/90883/37/42334/186349/65a5f58aFf365e67e/86576cec0bff946b.jpg,1000000225,10供电模组;高效散热;2.5G网卡;便捷升级,100086181102,7万+,100086181102
AMD B550 主板 自营,技嘉（GIGABYTE）小雕 B550M AORUS ELITE 主板DDR4支持处理器45005600X5700G5800X AMD B550 Socket AM4,649.00,技嘉京东自营旗舰店,B550,2万+,jfs/t1/412593/38/4907/175526/69cb9c51F26061030/0083320320eb4a90.jpg,1000000297,多重接口;千兆高速网卡;稳定性强;高效散热,100040955482,3万+,100040955482
AMD B550 主板 自营,华硕TUF GAMING B550M-PLUS 重炮手主板 支持 CPU 5700X/5600/5700G（AMD B550/socket AM4）,759.00,华硕京东自营旗舰店,【重炮手】B550M,10万+,jfs/t1/118729/2/28855/142620/62f0d786E247fec95/f475b977e287bfcc.jpg,1000000225,优质材料;高效散热;卓越品质;强大扩展,100007523983,20万+,100007523983
AMD B550 主板 自营,技嘉（GIGABYTE）B550M H ARGB主板DDR4支持处理器45005600X5700G5800X AMD B550 Socket AM4,529.00,技嘉京东自营旗舰店,B550,2万+,jfs/t1/387920/29/10942/148501/69707992F5559835e/0083320320d9caaa.jpg,1000000297,3千+人加购;1千+店铺粉丝浏览,100318926328,3万+,100318926328
AMD B550 主板 自营,微星（MSI）PRO B550M-B DDR4电脑主板 支持CPU 5600/5600X3D/5700X3D/5500X3D(AMD B550/AM4接口),479.00,微星京东自营旗舰店,【DDR4】B550M-B,2万+,jfs/t20280429/427493/15/6447/117091/69f30cb4F5c111ab3/0a02320320a3b7c8.jpg,1000000266,Pcle4.0;支持D4内存;双M.2接口;M.2接口;核心加速;视频输出;NVMe协议;B550芯片,100324692364,5万+,100324692364
AMD B550 主板 自营,技嘉（GIGABYTE）小雕B550M AORUS ELITE AX DDR4 WIFI主板支持处理器45005600X5700G5800X AMD B550 Socket AM4 ,739.00,技嘉京东自营旗舰店,B550,2万+,jfs/t1/412129/38/5638/176252/69cb9c51Fe75b08cd/008332032040b474.jpg,1000000297,小雕装甲;紧凑设计;NVMe支持;游戏优化,100065608692,3万+,100065608692
AMD B550 主板 自营,铭瑄（MAXSUN）MS-B550M GAMING WIFI ICE 主板支持处理器 5600/5600GT/5700G/5700X（AMD B550/Socket AM4）,549.00,铭瑄京东自营旗舰店,【Gaming】B550M WiFi ICE,2万+,jfs/t1/301801/24/24561/135100/6880496aF8f2b0ff7/0386f70a812d1032.jpg,1000094211,全速M.2;银白散热装甲;板载WiFi;支持ARGB;AM4接口;SSD支持;双M.2接口;高速SSD;无线网卡;满速SSD,100177236684,4万+,100177236684
AMD B550 主板 自营,梅捷B550M 焱龙GAMING ARBG游戏主板AM4锐龙主板R5 5600X/5600GT/5700X3D(AMD B550/Socket AM4),399.00,梅捷（SOYO）京东自营旗舰店,B550M-ARGB 炎龙 D4,1000+,jfs/t1/244641/34/34855/214690/690d5fd5F4a768310/ffa372c20dcd6f2b.jpg,1000416714,100+人收藏;双通道DDR4;1万+人浏览,100176461989,1000+,100176461989
AMD B550 主板 自营,精粤B550M PRO主板AM4锐龙R5 5600/5600GT/5700X/5500台式DDR4内存电脑游戏主板(AMD B550/Socket AM4),398.00,精粤京东自营旗舰店,精粤B550M PRO,5000+,jfs/t20280105/384980/29/4772/151219/695b1306F743193f5/0a0232032071178b.jpg,1000600299,紧凑设计;双M.2接口;板载WiFi接口;ARGB灯效,100167698043,1万+,100167698043
AMD B550 主板 自营,七彩虹（Colorful）CVN B550M GAMING FROZEN V15战列舰主板DDR4 支持5600X/5700X(AMD B550/AM4),629.00,七彩虹京东自营旗舰店,【CVN  B550M  D4】战列舰,1万+,jfs/t1/218716/29/33618/177339/64a77f57F25619adf/9e7f2c2509f32f02.jpg,1000000267,2.5G网卡;rgb霓虹灯效;寒霜散热装甲;快速响应;兼容性强;稳定输出;RGB灯效;霓虹炫彩;多元支持;超频体验,100061462583,3万+,100061462583
AMD B550 主板 自营,铭瑄（MAXSUN）MS-B550M GAMING WIFI 游戏主板支持处理器5600/5600GT/5700G/5700X（AMD B550/Socket AM4）,549.00,铭瑄京东自营旗舰店,【Gaming】B550M WiFi,2万+,jfs/t1/315272/3/19306/95584/68804970F8f259165/06e750d9fa3bb35b.jpg,1000094211,ARGB;板载WiFi;双M.2;ARGB灯效;AMD芯片;PCIe协议;AM4插槽;SSD接口,100200352588,4万+,100200352588
AMD B550 主板 自营,梅捷B550M主板 WIFI6 AM4锐龙R5 5600/5600GT/5700X/5500 DDR4内存电脑游戏主板(AMD B550/Socket AM4),429.00,梅捷（SOYO）京东自营旗舰店,B550M-ARGB WIFI 炎龙 D4,1000+,jfs/t1/420496/13/14297/210489/69e58b19F71cd22ff/00833e83e8444fe6.jpg,1000416714,AM4装机优选;700+人加购;双通道DDR4,100225011547,1000+,100225011547
AMD B550 主板 自营,精粤B550M GAMING ARGB游戏主板AM4锐龙主板R5 5600X/5600GT/5700X3D(AMD B550/Socket AM4),448.00,精粤京东自营旗舰店,精粤B550M GAMING ARGB,5000+,jfs/t20280105/380408/26/20668/126784/695b1306Fde181a3c/0a02320320ebe918.jpg,1000600299,双M.2接口;PCIe x8;NVMe支持;紧凑设计,100213911720,1万+,100213911720
AMD B550 主板 自营,华擎（ASRock）B550M-HDV主板 支持 CPU 5700X3D/5700X/5600（AMD B550/Socket AM4）,479.00,华擎京东自营旗舰店,【三显高规 D4】B550M,1万+,jfs/t1/117202/5/34107/170727/642a79c7F0a6d0e6e/71e2b028da8ad723.jpg,1000000509,家用办公;千兆网卡;数字供电;高效散热;M.2接口;强劲配置;SSD固态;稳定性能;多种兼容;轻松升级,100013923222,1万+,100013923222
AMD B550 主板 自营,华硕TUF GAMING B550M-PLUS WIFI II+AMD 锐龙5 5500X3D CPU  主板+CPU套装,2088.00,,5500X3D,200+,jfs/t1/400164/4/6264/154176/69a6513cFcc9c3676/0083320320c956e4.jpg,0,紧凑设计;强劲性能;无线连接,100327808206,600+,100327808206
AMD B550 主板 自营,AMD 锐龙R7 5700X 搭华硕（ASUS）TUF GAMING B550M-PLUS重炮手 主板CPU套装,1949.00,AMD京东自营旗舰店,R7 5700X,2万+,jfs/t1/221847/3/30851/84118/65445c4bF4d7a4d42/ab80ef11b051329d.jpg,1000000706,高频内存;dts游戏音效;智控中心;强劲性能;快速响应;高质主板;超值套装;游戏优化;三年质保;稳定性能,100023835121,5万+,100023835121
AMD B550 主板 自营,华擎 (ASRock) B550M Phantom Gaming 4主板+AMD 锐龙5 5600 处理器 台式机 CPU 主机CPU 主板CPU套装,1429.00,华擎京东自营旗舰店,R5-5600,47,jfs/t1/205397/8/31760/149504/65afecb3F776116a7/72475858cc9a0d92.jpg,1000000509,5600;双M.2;4xDDR4;高效散热;兼容性强;稳定性能;极速传输;锐龙支持;耐用材料;便捷安装,100081236407,,100081236407
AMD B550 主板 自营,技嘉（GIGABYTE）魔鹰X B550M GAMING X WIFI6主板DDR4支持处理器45005600X5700G5800X AMD B550 Socket AM4,699.00,技嘉京东自营旗舰店,B550,2万+,jfs/t1/412888/38/1952/181384/69cb9c50F091092ea/0083320320022745.jpg,1000000297,高速Wi-Fi;强劲B550;高效传输;多SSD接口,100157996761,3万+,100157996761
AMD B550 主板 自营,AMD 锐龙R7 5700X搭华硕PRIME B550M-K 主板CPU套装 板U套装,1759.00,AMD京东自营旗舰店,R7 5700X,2000+,jfs/t1/94942/12/44831/71962/655daafcFad059f4d/a8dc00d7ad305a28.jpg,1000000706,节能省电;高效散热设计;畅玩游戏体验;未来升级空间;高性能处理;锐龙强劲;兼容广泛硬件;系统支持稳定;出色的性价比;强大多任务,100080013154,5000+,100080013154
AMD B550 主板 自营,七彩虹（Colorful） 主板CPU套装BATTLE-AX B550M-D PRO V14+AMD锐龙5 5600主板+CPU套装,1369.00,七彩虹京东自营旗舰店,R5 5600,59,jfs/t1/416853/18/14776/151246/69dd745bFe58ec568/065c32032040fd69.jpg,1000000267,超70万人关注店铺;店铺被40万人种草,100225410571,,100225410571
AMD B550 主板 自营,【主板cpu套装】华硕 B550M WIFI II 重炮手主板+AMD 锐龙5 5500 CPU 主板+CPU套装,1418.00,华硕京东自营旗舰店,5500 ,200+,jfs/t1/234664/6/12346/185466/65a5f58aFa020ff91/444b7b419c9ecd3b.jpg,1000000225,主板一年换新;2.5G网卡;10供电模组;游戏畅享;稳定升级;极速运算;强大兼容;便捷安装;一键换新;强劲性能,100081236553,600+,100081236553
AMD B550 主板 自营,华硕TUF GAMING B550M-PLUS WIFI II重炮手主板+AMD 锐龙5 5600GT CPU 主板+CPU套装,1888.00,华硕京东自营旗舰店,5600GT,200+,jfs/t1/230838/29/12947/162638/65ba395aF5685211d/4d48f8bb5b758fe3.jpg,1000000225,主板一年换新;2.5G网卡;10供电模组;电竞原生;快速响应;物超所值;优质组合;稳定性能;超强稳定;智能升级,100093942290,700+,100093942290
AMD B550 主板 自营,AMD锐龙R7 5700X搭PRIME B550M-K ARGB板U套装 CPU主板套装,1829.00,AMD京东自营旗舰店,R7 5700X,2万+,jfs/t1/191000/33/48177/60371/66f260d5Fbb7464bc/3b11d754f6eda8ad.jpg,1000000706,高频内存;智控中心;内置显卡,100023834201,5万+,100023834201
AMD B550 主板 自营,七彩虹（Colorful） 主板CPU套装BATTLE-AX B550M-D PRO V14+AMD 锐龙5 5500主板+CPU套装,1098.00,七彩虹京东自营旗舰店,R5 5500,59,jfs/t1/353850/34/16690/167960/692414a4F184dae30/f0360daede55ca3c.jpg,1000000267,超40万人店内购买;店铺被40万人种草,100300809654,,100300809654
AMD B550 主板 自营,七彩虹（Colorful）七彩虹 主板CPU套装 CVN B550M GAMING FROZEN V15冰霜战列舰+AMD R5 5600GT CPU CPU套装,1618.00,七彩虹京东自营旗舰店,【冰霜战列舰 D4】B550M,200+,jfs/t1/407454/17/15088/155881/69cf33d5F3219f139/0083320320188dca.jpg,1000000267,2.5G网卡;RGB霓虹灯效;锐龙5支持;精致外观;稳定发热;强悍核心;冰霜战列;灵活兼容;高效性能;流畅运行,100093818152,700+,100093818152
AMD A520 主板 自营,技嘉（GIGABYTE）技嘉A520M H ARGB主板支持CPU 5600G57005800 3600 AMD A520 Socket AM4,399.00,技嘉京东自营旗舰店,,39,jfs/t1/390782/3/4247/148734/69707a74F7fd58465/00833203207f89e2.jpg,1000000297,1万+人浏览;超100万人关注店铺,100239002697,,100239002697
AMD A520 主板 自营,华硕（ASUS）PRIME A520M-K 主板  支持 CPU 5500/5600(AMD A520/Socket AM4),389.00,华硕京东自营旗舰店,【家用办公】A520MK,10万+,jfs/t1/133254/27/7158/246609/5f3a5518E29dde390/58ff9adf2353694e.jpg,1000000225,高性价比;优质材料;稳定性能;兼容强大,100008241285,20万+,100008241285
AMD A520 主板 自营,微星（MSI）A520M-A PRO DDR4电脑主板 支持CPU 5600/5600GT/5700X（AMD A520/AM4接口）,379.00,微星京东自营旗舰店,【日常家用】A520M-A,5000+,jfs/t20280429/425866/6/12888/163425/69f30cb3F671227ae/0a023203206d0241.jpg,1000000266,稳定运行;多接口设计;核心加速引擎;优质芯片,100018550473,1万+,100018550473
AMD A520 主板 自营,技嘉（GIGABYTE）A520M K V2主板支持CPU 5600G57005800 3600 AMD A520 Socket AM4,369.00,技嘉京东自营旗舰店,A520,2万+,jfs/t1/412945/3/3241/187539/69cb9c50F14abfd6e/008332032094ac88.jpg,1000000297,高性价比;高效散热;多元化接口;千兆有线网卡,100053149246,3万+,100053149246
AMD A520 主板 自营,七彩虹（Colorful） 主板CPU套装BATTLE-AX A520M-T WIFI V14+AMD 锐龙5 5600主板+CPU套装,1309.00,七彩虹京东自营旗舰店,【战斧 A520M-T】,72,jfs/t1/376410/4/8517/188332/693be3e5F2b319977/a22efc5bac6895dc.jpg,1000000267,700+人加购;超40万人店内购买,100203553883,100+,100203553883
AMD A520 主板 自营,华硕（ASUS）PRIME A520M-R主板 支持 CPU 5600/5500 (AMD A520/Socket AM4),369.00,华硕京东自营旗舰店,【家用办公】A520MR,10万+,jfs/t1/168394/1/42686/152970/65d6e7f1F572b32a5/782513f1a3edeb07.jpg,1000000225,高效存储;紧凑设计;SATA接口;PCIe协议;高效组装;支持M.2;运算速度快;稳定性能;升级简易;便捷安装,100085063813,20万+,100085063813
AMD A520 主板 自营,铭瑄（MAXSUN）MS-挑战者 A520M-K WiFi 游戏主板支持锐龙5600GT/5700X/5800/5500(AMD A520/Socket AM4),379.00,铭瑄京东自营旗舰店,【挑战者】A520M-K WiFi,2万+,jfs/t1/378964/5/20238/146584/695f1620F80f9918b/34cbe2424416a069.jpg,1000094211,5相供电;全速M.2;板载WiFi;多功能扩展;AMD兼容;WiFi连接;紧凑型设计;SSD固态;固态支持;高效性能,100120852957,4万+,100120852957
AMD A520 主板 自营,AMD 锐龙R7 5700G核显搭铭瑄 MS-挑战者 A520M-K WIFI 家用办公主板 板U套装 CPU主板套装,1579.00,AMD京东自营旗舰店,R7 5700G,500+,jfs/t1/289330/36/19990/103111/691d90fdFe60cc8eb/a7f57e9357e25d52.jpg,1000000706,畅玩游戏体验;出色散热设计;高性能处理;高效能耗比;稳定系统运行;兼容多种配置;强劲显卡支持;三年质保承诺;超值套装选;优化游戏性能,100138261888,1000+,100138261888
AMD A520 主板 自营,昂达（ONDA）A520+B（AMD A520/Socket AM4）M.2 wifi接口 支持5600/5500/4500/4100 娱乐办公主板,325.00,昂达（ONDA）京东自营旗舰店,【A520+B】性价优选 M.2 wifi,1000+,jfs/t1/303486/14/13522/155516/68537a9dFbe2a0979/e00245edb66ad762.jpg,1000300966,M.2WIFI;ARGB;稳定娱乐体验;M.2接口;兼容性强;强大扩展性;多任务处理;M.2支持;HDMI接口;耐用设计,100072811105,1000+,100072811105
AMD A520 主板 自营,微星(MSI)A520M-A PRO+锐龙AMD R5 5600 主板CPU套装,1249.00,微星京东自营旗舰店,微星A520M+5600,5万+,jfs/t1/309971/10/13608/160472/686378a1Fd8ee73a3/6d5a1881a449b969.jpg,1000000266,稳定性能;主板三年质保;强劲性能;兼容性强,100086179926,7万+,100086179926
AMD A520 主板 自营,七彩虹（Colorful）BATTLE-AX A520M-T WIFI V14 DDR4战斧主板支持CPU 5600/5600GT/5700X（AMD A520/AM4接口）,439.00,七彩虹京东自营旗舰店,【A520M-T】战斧,1万+,jfs/t1/314832/5/25405/180550/689b0d73F90989e4d/7ccf696f5894c873.png,1000000267,支持WIF6 E;千兆网卡;增强化供电;固态支持;DDR4内存;AM4接口;NVMe协议;SATA总线;战斧设计;NVMe高速,100201239609,3万+,100201239609
AMD A520 主板 自营,技嘉（GIGABYTE）主板CPU套装 A520M K V2+锐龙5 5600 板U套装,1210.00,技嘉京东自营旗舰店,技嘉A520M K V2+5600,5万+,jfs/t1/387931/21/9917/170442/696eddc8F8cf9ba86/0083320320149d0d.jpg,1000000297,兼容性强;套装更优惠;强劲性能;5600处理器,100102657509,7万+,100102657509
