商品名称,价格,店铺名称,颜色,评论数,图片,店铺ID,卖点,skuId,总销量,商品ID
华擎 (ASRock)B850M-X WIFI6E 主板+AMD 锐龙5 7500F CPU  板U套装,1728.00,华擎京东自营旗舰店,,0,jfs/t1/270439/1/16020/136926/67ee464fF678a4935/e8a81f86a64dd2cc.jpg,1000000509,,100200990472,,100200990472
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD 锐龙 9 9950X3D主板+CPU套装,5648.00,七彩虹京东自营旗舰店,R9 9950X3D,200+,jfs/t1/354772/40/11840/145458/6915b49bFe5056638/be9ebb920a66acf8.jpg,1000000267,,100285838850,200+,100285838850
七彩虹（Colorful） 主板CPU套装 CVN B650M GAMING FROZEN V14+AMD 锐龙7 9700X CPU 主板+CPU套装,2428.00,七彩虹京东自营旗舰店,【冰霜战列舰WIFI D5】B650M,200+,jfs/t1/345467/15/17994/145275/6901c162F7facc6f0/ea02e03bf9b81121.jpg,1000000267,7千+人加购;7万+人浏览;超40万人店内购买,100131546532,900+,100131546532
七彩虹（Colorful） 主板CPU套装BATTLE-AX B860M-WHITE WIFI V20+Intel Ultra 5 225主板+CPU套装,2049.00,七彩虹京东自营旗舰店,七彩虹B860M-WHITE冷钢WIFI+225,1000+,jfs/t1/327273/30/23815/158068/68d4f1dfF5b07fb08/37ee21dd5c8ea8c0.jpg,1000000267,,100284536190,3000+,100284536190
微星（MSI）PRO B650M-P+锐龙AMD R7 9700X主板CPU套装,2488.00,微星京东自营旗舰店,9700X,2000+,jfs/t1/299118/33/15212/126361/684b9feaF24f6abf2/38f7e3f36860a66b.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100111489749,4000+,100111489749
七彩虹（Colorful）七彩虹 主板CPU套装 iGame Z790D5 ULTRA V20+英特尔(Intel) i9-14900KF CPU ,4599.00,七彩虹京东自营旗舰店,七彩虹Z790 ULTRA WIFI+14900KF,1万+,jfs/t1/353432/19/2661/158641/6901b3a1Fdb6f63ec/6c23a2c9646476e5.jpg,1000000267,波普风散热装甲;支持DDR5,100081217649,2万+,100081217649
七彩虹（Colorful） 主板CPU套装CVN X870E ARK FROZEN V14+AMD 锐龙 7 9700X主板+CPU套装,3728.00,七彩虹京东自营旗舰店,R7 9700X,78,jfs/t1/336776/30/18307/156946/68edc32aF230b0115/86e455fd39796fe7.jpg,1000000267,超70万人关注店铺;200+店铺粉丝浏览,100216426305,100+,100216426305
AMD 锐龙R5 7600X搭华硕PRIME B650M-K 主板CPU套装 板U套装,1829.00,AMD京东自营旗舰店,R5 7600X,5000+,jfs/t1/246190/32/846/111165/658a8641F689c93e6/3b356e6b5bdca56a.jpg,1000000706,AM4接口;游戏处理器;8核16线程,100040168101,9000+,100040168101
AMD锐龙R5 8600G搭微星PRO B650M-B 游戏办公电脑主板 主板CPU套装 板U套装,1849.00,AMD京东自营旗舰店,R5 8600G,1000+,jfs/t1/412738/21/15352/95036/69d37001Feeb48a0c/00833203204331a5.jpg,1000000706,,100120799089,1000+,100120799089
AMD 锐龙R5 7600X搭华硕TUF GAMING B650M-PLUS重炮手 主板CPU套装 板U套装,2079.00,AMD京东自营旗舰店,R5 7600X,5000+,jfs/t1/155878/4/38809/117204/6486e0ddF01060e7e/51422222a81bdd78.jpg,1000000706,dts游戏音效;数字供电;过压保护,100026125439,9000+,100026125439
精粤(JGINYUE) 精粤 主板CPU套装B650M SNOW DREAM WIFI6E+AMD 锐龙 R9 9950X3D2 主板CPU套装,7597.00,精粤京东自营旗舰店,,0,jfs/t1/418238/16/10880/120246/69ddf3e9Fcec383bc/0083320320082697.png,1000600299,,100257755435,,100257755435
华硕【主板cpu套装】ROG Z790 吹雪S主板+英特尔(intel)i9 14900K CPU 主板+CPU套装,5999.00,华硕京东自营旗舰店,ROG Z790吹雪+14900K,2万+,jfs/t1/249829/38/2062/173306/65979ca3Fad04ca62/3102bda4df625b81.jpg,1000000225,支持WIFI7;显卡易拆键;主板一年换新,100086182002,2万+,100086182002
精粤(JGINYUE) 精粤 主板CPU套装B650M PRO V2+AMD R5 7500F 主板CPU套装,1338.00,精粤京东自营旗舰店,,0,jfs/t1/354971/30/15575/124304/692174a9F825754a9/6c466569ec3332a0.png,1000600299,,100225382685,,100225382685
七彩虹（Colorful）主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙 9 9900X  CPU 主板+CPU套装,3349.00,七彩虹京东自营旗舰店,R9 9900X ,200+,jfs/t1/341337/34/9610/174007/693131a3F09548b70/d0d819f6f64be62f.jpg,1000000267,,100230090250,600+,100230090250
技嘉冰雕B650M AORUS ELITE AX ICE+9800X3D,4220.00,技嘉京东自营旗舰店,9800X3D,200+,jfs/t1/385797/31/9142/142210/69673937Fb21a6a19/0083320320d790c3.jpg,1000000297,,100152577990,600+,100152577990
精粤(JGINYUE) 精粤 主板CPU套装B650M SNOW DREAM+AMD 锐龙 R5 9600X 主板CPU套装,2656.00,精粤京东自营旗舰店,,0,jfs/t1/287732/18/23850/99258/68809e7cF7cb5d1f3/11aba1e57737ef04.png,1000600299,,100228103497,,100228103497
AMD锐龙R5 9600X搭华硕B650M AYW WIFI 哎哟喂主板 主板CPU套装 板U套装,2149.00,AMD京东自营旗舰店,R5 9600X,5000+,jfs/t1/314309/14/21630/77788/688ae15dF4fe69f89/331ebd2c094fa163.jpg,1000000706,扩展型散热片;内存加速引擎;WIFI6,100027995893,9000+,100027995893
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS S WIFI7 V14+AMD锐龙5 9500F主板+CPU套装,2148.00,七彩虹京东自营旗舰店,七彩虹B850M超级黑刃WIFI+9500F,1000+,jfs/t1/239314/16/34924/161121/68edbd20Fcaf5afa6/87ea81238ac467ef.jpg,1000000267,正品盒装带票;主板3年质保;买套装更优惠,100216426255,1000+,100216426255
七彩虹（Colorful）COLORFIRE 主板CPU套装 B650M-MEOW WIFI 橘影橙+AMD 锐龙5 8600G  CPU 主板+CPU套装,2018.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/362103/32/13849/188660/692d4fa1F549a6709/981db2255b6b81f5.jpg,1000000267,,100142593380,800+,100142593380
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD 锐龙5 7500F主板+CPU套装,1698.00,七彩虹京东自营旗舰店,R5 7500F,200+,jfs/t1/295428/21/17460/144632/6901d2ccF9f8db555/c82dc38bc3df7d0a.jpg,1000000267,,100292057344,200+,100292057344
AMD锐龙R5 9600X搭华硕TUF GAMING B850M-PLUS WIFI重炮手 主板CPU套装 板U套装,2599.00,AMD京东自营旗舰店,R5 9600X,2000+,jfs/t1/318628/5/20596/87670/688b0321F5a17d301/63848759ae48b92e.jpg,1000000706,,100113450611,3000+,100113450611
华硕ROG STRIX X870-H GAMING WIFI7 S主板+AMD 锐龙7 7800X3D CPU  主板+CPU套装,5159.00,华硕京东自营旗舰店,ROG X870-H WIFI7 S+7800X3D,2000+,jfs/t1/403559/40/14809/171332/69b8f86aF2ecfdc73/0083320320f23db7.jpg,1000000225,,100248168835,3000+,100248168835
七彩虹（Colorful）主板CPU套装 CVN B760M FROZEN WIFI D5+英特尔(Intel) i5-12490F CPU 主板+CPU套装,1849.00,七彩虹京东自营旗舰店,【冰霜战列舰WIFI 】B760M,100+,jfs/t1/401534/9/1206/179651/69a7f808F2646294e/008332032083aa23.jpg,1000000267,200+店铺粉丝浏览;超70万人关注店铺,100086150654,100+,100086150654
英特尔（Intel）酷睿14代 i9处理器14900KF CPU 24核32线程 五年质保 盒装台式机 游戏电竞剪辑,3369.00,英特尔京东自营旗舰店,i9-14900KF盒装CPU,1万+,jfs/t1/428229/29/4838/119968/69f19a6bF8f122d2b/0083320320ee9f9e.png,1000000693,保修延长至五年;6.0睿频至高;强劲内核,100069427204,2万+,100069427204
AMD锐龙R7 7800X3D搭华硕TUF GAMING B850M-E WIFI 电竞主板 主板CPU套装 板U套装,3449.00,AMD京东自营旗舰店,R7 7800X3D,5000+,jfs/t1/309711/25/21530/103646/688ae985F5a2401d5/3a6bff645ae98870.jpg,1000000706,AM4接口;游戏处理器;高缓存,100041733985,9000+,100041733985
AMD 锐龙R5 5600GT核显 搭华硕PRIME B550M-K板U套装 CPU主板套装,1549.00,AMD京东自营旗舰店,R5 5600GT,2000+,jfs/t1/279574/27/29607/116732/68147ad4Fb4ad47c4/86517db06014c71f.jpg,1000000706,,100107127810,5000+,100107127810
七彩虹（Colorful）主板CPU套装 CVN B650M GAMING FROZEN V14+AMD 锐龙9 9900X CPU 主板+CPU套装,3299.00,七彩虹京东自营旗舰店,【冰霜战列舰WIFI D5】B650M,200+,jfs/t1/353017/9/6261/175651/693125a1F43f8a1c6/bddccd2c11c1b5d5.jpg,1000000267,6千+人浏览;500+人加购;超70万人关注店铺,100131546514,900+,100131546514
主板CPU内存套装intel 270K PLUS+金士顿FURY 32GB(16G×2)套装 DDR5 6000+小雕Z890M,10857.00,,,0,jfs/t1/409495/31/1449/130539/69c24c79Fb06ff793/0083320320b1c689.png,0,,100251561833,,100251561833
AMD锐龙R7 7800X3D搭微星B850M GAMING PLUS WIFI6E 主板CPU套装,3399.00,AMD京东自营旗舰店,R7 7800X3D,1万+,jfs/t1/301180/13/26802/89908/688afd4cF88013102/dbd416f9f29d8062.jpg,1000000706,Zen4架构;PCIe5.0;12+2供电,100042368331,1万+,100042368331
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-GHA WIFI V14+AMD 锐龙 5 9600XCPU 主板+CPU套装,2098.00,七彩虹京东自营旗舰店,R5 9600X,200+,jfs/t1/351564/26/7760/165991/692e86a1Fe287e48f/637a6bddea228cbc.jpg,1000000267,,100248670246,600+,100248670246
七彩虹（Colorful）七彩虹主板CPU套装CVN Z890M GAMING FROZEN V20 战列舰+ Intel Ultra 7-265K,2929.00,七彩虹京东自营旗舰店,七彩虹Z890M 战列舰+265K,1万+,jfs/t1/398185/23/15311/173836/69aa8d35Fd89f5e60/00833203206a6abe.jpg,1000000267,100+人收藏;超70万人关注店铺;战列舰,100147501352,4万+,100147501352
AMD锐龙R5 5500X3D搭华硕PRIME A520M-K 主板CPU套装 板U套装,1649.00,AMD京东自营旗舰店,R5 5500X3D,2000+,jfs/t1/413655/15/19428/73688/69e192eeF84bc8c02/0083320320b85eed.jpg,1000000706,,100080013150,5000+,100080013150
技嘉（GIGABYTE）主板CPU套装 小雕Z890M AORUS ELITE WIFI7+英特尔（Intel）Ultra 7-265KF,3350.00,技嘉京东自营旗舰店,,200+,jfs/t1/378212/19/23484/158473/695f474eFce02cee8/4c823c92f8375f3a.jpg,1000000297,,100148562908,400+,100148562908
华硕【主板cpu套装】ROG Z790 吹雪S主板+英特尔(intel)i7 14700KF CPU 主板+CPU套装,4849.00,华硕京东自营旗舰店,ROG Z790吹雪WIFI+14700KF,5万+,jfs/t1/240574/24/2474/169497/6597acecF9fd3faa0/e433a97f30e951fa.jpg,1000000225,支持WIFI7;显卡易拆键;主板一年换新,100081237495,7万+,100081237495
AMD 锐龙R5 9600X搭华硕TUF GAMING B650M-PLUS重炮手 主板CPU套装 板U套装,2349.00,AMD京东自营旗舰店,R5 9600X,2000+,jfs/t1/77902/37/27866/112917/66a9d6a1F2fc6db6c/bf6602f462367c3f.jpg,1000000706,,100134486348,3000+,100134486348
七彩虹（Colorful）七彩虹BATTLE-AX B760M-PLUS WIFI D5 V20 黑刃+ i5-14600K CPU主板CPU套装,2419.00,七彩虹京东自营旗舰店,i5-14600K,500+,jfs/t1/400103/37/1887/184256/69a143e4F1d089b55/0083320320fa1914.jpg,1000000267,,100188215348,1000+,100188215348
AMD 锐龙R7 7800X3D搭华硕TUF GAMING B650M-PLUS WIFI重炮手 主板CPU套装 板U套装,3549.00,AMD京东自营旗舰店,R7 7800X3D,5000+,jfs/t1/235259/6/15639/114625/65fa8871Fa92500ef/034b0f786f9826ad.jpg,1000000706,Zen4架构;PCIe5.0;神光同步,100042368355,9000+,100042368355
铭瑄MS-iCraft Z790 WIFI电脑主板+英特尔i7-14700KF 酷睿14代 处理器主板CPU套装,3819.00,铭瑄京东自营旗舰店,铭瑄Z790电竞之心WIFI+14700KF,5万+,jfs/t1/285175/4/9506/103263/67e3d03cFcd66be49/796e93690ac2ef89.jpg,1000094211,,100200499620,7万+,100200499620
七彩虹（Colorful）COLORFIRE B760M-A MEOW WIFI D5橘影橙+英特尔(Intel) i5-12400F CPU 主板CPU套装 主板+CPU套装,1679.00,七彩虹京东自营旗舰店,i5-12400F,500+,jfs/t1/399269/14/9163/186625/69a7dfa3F78e12f57/0083320320770ff9.jpg,1000000267,超70万人关注店铺;400+店铺粉丝浏览,100130888426,1000+,100130888426
七彩虹（Colorful） 主板CPU套装iGame Z790D5 VULCAN W V20+英特尔(Intel)i9-14900KF处理器主板+CPU套装,5099.00,七彩虹京东自营旗舰店,七彩虹Z790白火神+14900KF,1万+,jfs/t1/195981/4/46937/133395/68d4f0d1F083b600a/2377c32298cde736.jpg,1000000267,,100284536224,2万+,100284536224
AMD锐龙R7 9800X3D搭华硕TUF GAMING B850M-PLUS重炮手 主板CPU套装 板U套装,4299.00,AMD京东自营旗舰店,R7 9800X3D,2000+,jfs/t1/267018/19/30209/78105/67cbfe6eF2d1a2d57/47aa4f6147a8a47b.jpg,1000000706,,100196238534,3000+,100196238534
技嘉（GIGABYTE）主板CPU套装电竞雕B850M AORUS PRO WIFI7+AMD 锐龙7 7800X3D处理器,3839.00,技嘉京东自营旗舰店,技嘉B850M电竞雕+7800X3D,2万+,jfs/t1/389445/26/2733/163154/696eee33F49aaa080/00833203208151d8.jpg,1000000297,,100287883150,5万+,100287883150
七彩虹（Colorful）主板CPU套装AMD锐龙9 9950X3D2+iGame X870E VULCAN OC V14主板+CPU套装,11498.00,七彩虹京东自营旗舰店,,0,jfs/t1/419610/22/5471/148354/69ddf06eFd82158fc/00833203201a88fe.jpg,1000000267,100+店铺粉丝浏览;1千+人浏览;400+人加购,100344067226,,100344067226
AMD锐龙R7 9800X3D搭微星B850M GAMING PLUS WIFI6E 游戏办公主板 主板CPU套装,4229.00,AMD京东自营旗舰店,R7 9800X3D,2000+,jfs/t1/298781/3/26831/89529/688b24feF5d6b5421/00bd7298db4b2d15.jpg,1000000706,,100120799093,3000+,100120799093
技嘉（GIGABYTE）主板CPU套装B850 AORUS ELITE WIFI7+AMD锐龙7 9800X3D,4749.00,技嘉京东自营旗舰店,9800X3D,200+,jfs/t1/385933/30/10184/131190/6965ed5dF2b054f64/a1bb83e74c83d56e.jpg,1000000297,,100222785256,600+,100222785256
七彩虹（Colorful） 主板CPU套装iGame Z790D5 ULTRA V20+英特尔(Intel) i9-14900KS处理器主板+CPU套装,6499.00,七彩虹京东自营旗舰店,七彩虹Z790D5 ULTRA+14900KS,1000+,jfs/t1/328802/9/23747/168920/68d4e7b3Ffb9a8605/42e478312ad45239.jpg,1000000267,,100284536178,1000+,100284536178
七彩虹（Colorful）主板CPU套装BATTLE-AX B650M-E WIFI V14 DDR5主板+AMD 锐龙 5 9600X CPU主板+CPU套装,1948.00,七彩虹京东自营旗舰店,【B650M WIFI D5】战斧,100+,jfs/t1/413969/8/5412/176675/69cf6a8aF7af63beb/0083320320af6721.jpg,1000000267,超70万人关注店铺;店铺被40万人种草,100212806978,300+,100212806978
华硕B860M天选主板+intel-U5 225 CPU  主板+CPU套装,2249.00,华硕京东自营旗舰店,华硕B860M天选WIFI+225,1000+,jfs/t1/261554/21/14637/131299/6790c1b4Fdb46a78a/4482851afe4f37eb.jpg,1000000225,,100145271003,3000+,100145271003
微星(MSI)主板CPU套装B650M APE WIFI+AMD锐龙9 9950X 板U套装,4498.00,微星京东自营旗舰店,9950X,2000+,jfs/t1/324259/19/21842/118632/68cd2606Ffec29d56/a59a3723fac7b48a.jpg,1000000266,微星板U套装;主板三年质保 ;套装购买更优惠,100260788866,4000+,100260788866
七彩虹（Colorful） 主板CPU套装CVN X870 ARK FROZEN V14 方舟+AMD 锐龙9 9900X3D CPU 主板+CPU套装,5398.00,七彩虹京东自营旗舰店,七彩虹X870方舟WIFI+9900X3D,2000+,jfs/t1/352676/25/13311/178921/693be84aF8255fa8a/cfd88442fdd10ef2.jpg,1000000267,,100155687911,3000+,100155687911
七彩虹（Colorful）CVN B760I-A FROZEN WIFI V20 DDR4+英特尔(Intel) i5-14600K CPU 主板CPU套装 主板+CPU套装,2469.00,七彩虹京东自营旗舰店,【冰霜登陆舰 WIFI D4】 B760I-A,500+,jfs/t1/398156/4/9322/174054/69a7e74eF30456918/0083320320e0f786.jpg,1000000267,超70万人关注店铺;1千+人加购;6千+人浏览,100142593416,1000+,100142593416
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-A MEOW WIFI橘影橙+AMD 锐龙5 8600GCPU 主板+CPU套装,1918.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/373907/3/1775/192768/69313e1cF9264d69a/63f04f661aa43abb.jpg,1000000267,,100248670096,200+,100248670096
AMD锐龙R9 9900X搭微星B650M GAMING PLUS WIFI 游戏办公主板 主板CPU套装,3649.00,AMD京东自营旗舰店,R9 9900X,2000+,jfs/t1/7172/34/24563/140326/66a8ab5aF71f8d32e/5842fb1f5a7fbde6.jpg,1000000706,,100134486388,3000+,100134486388
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD 锐龙 9 9900X3D主板+CPU套装,4748.00,七彩虹京东自营旗舰店,R9 9900X3D,200+,jfs/t1/357115/24/9246/145544/6915b4b6F3104daa4/715a423ae0d6339c.jpg,1000000267,,100285838884,200+,100285838884
七彩虹（Colorful）七彩虹 主板CPU套装iGame Z890 ULTRA V20+ Intel Ultra 7-265KF  主板CPU套装,3099.00,七彩虹京东自营旗舰店,【ULTRA WIFI D5】Z890,200+,jfs/t1/395365/36/15766/161993/69a00140Fd23ef765/0083320320c65318.jpg,1000000267,2千+人浏览;300+店铺粉丝浏览;300+人加购,100147501358,900+,100147501358
技嘉（GIGABYTE）主板CPU套装9900X3D处理器+B850M AORUS PRO WIFI7,5278.00,技嘉京东自营旗舰店,技嘉+B850M电竞雕WIFI+9900X3D,2000+,jfs/t1/388576/7/500/161102/6965a72cFd4c01bdf/5695eaa8d4bcc04c.jpg,1000000297,,100195223180,3000+,100195223180
AMD锐龙R7 7800X3D搭华硕TUF GAMING B850M-PLUS重炮手 主板CPU套装 板U套装,3599.00,AMD京东自营旗舰店,R7 7800X3D,5000+,jfs/t1/284142/35/6/93164/67ce9076Ffbff10e8/7f95b3f54bbac487.jpg,1000000706,,100041733983,9000+,100041733983
微星(MSI)MAG B760M MORTAR WIFI II迫击炮 DDR5+英特尔(intel)14700KF 主板CPU套装,3519.00,微星京东自营旗舰店,14700KF,2000+,jfs/t1/300010/30/14894/113057/684ba085F2ad658c2/d42aa6167424e2de.jpg,1000000266,官方自营;主板三年质保;套装更优惠,100081236443,4000+,100081236443
AMD 锐龙R7 7800X3D搭微星B650M GAMING WIFI 主板CPU套装 板U套装,3199.00,AMD京东自营旗舰店,R7 7800X3D,1万+,jfs/t1/368463/2/7626/123675/69293ae7Fd1a004eb/f49b84d89c0f0cc3.jpg,1000000706,Zen4架构;PCIe5.0;WiFi6,100042368347,1万+,100042368347
微星(MSI)主板CPU套装B850M MORTAR WIFI迫击炮+AMD 7800X3D 板U套装,3729.00,微星京东自营旗舰店,微星B850M 迫击炮WIFI+7800X3D,2万+,jfs/t1/319385/34/12777/96943/686378e7Ff012ce3b/1364e34a85f5c8f5.jpg,1000000266,微星板U套装;主板三年质保;套装购买更优惠,100196745442,5万+,100196745442
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-E WIFI V14+AMD锐龙5 9500F处理器主板+CPU套装,1998.00,七彩虹京东自营旗舰店,R5 9500F,200+,jfs/t1/369195/6/8812/169096/692e82eaFe72fbd50/441b0014c1f9aeae.jpg,1000000267,,100207742735,600+,100207742735
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-GHA WIFI V14+AMD 锐龙 7 9700XCPU 主板+CPU套装,2478.00,七彩虹京东自营旗舰店,R7 9700X,200+,jfs/t1/352305/38/3841/165960/692e86a1F1210b093/f4506b7bc7e631b4.jpg,1000000267,,100248670300,600+,100248670300
微星(MSI)主板CPU套装Z790 GAMING PLUS WIFI+Intel i7-14700KF 板U套装,3899.00,微星京东自营旗舰店,微星Z790 GAMING PLUS WF+14700KF,5万+,jfs/t1/297227/27/15177/147579/684ba095F3425ae07/ae1e7b9c44b4354a.jpg,1000000266,微星板U套装;主板三年质保;套装购买更优惠,100213752538,7万+,100213752538
AMD 锐龙R5 8500G搭华硕PRIME B650M-R 主板CPU套装 板U套装,1629.00,AMD京东自营旗舰店,R5 8500G,1000+,jfs/t1/235760/5/13627/111475/6614ac02F708c265a/ce1231dec3c3b37d.jpg,1000000706,,100095061325,1000+,100095061325
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS S WIFI7 V14+AMD锐龙7 9800X3D游戏主板+CPU套装,3969.00,七彩虹京东自营旗舰店,七彩虹B850M超级黑刃WF+9800X3D,2万+,jfs/t1/336125/35/25932/151382/6915b421Faf10dfa3/f10aef47b224c90a.jpg,1000000267,3千+人加购;2千+店铺粉丝浏览;5万+人浏览,100213521705,6万+,100213521705
AMD 锐龙R5 7500F搭华硕TUF GAMING B650M-PLUS WIFI重炮手 主板CPU套装 板U套装,1949.00,AMD京东自营旗舰店,R5 7500F,5000+,jfs/t1/193768/38/41253/117054/653f1fedFb9239b54/68e221773572b1c9.jpg,1000000706,AM5接口;6核12线程;WIFI6,100041733995,9000+,100041733995
铭瑄MS-挑战者B760M D4 WIFI电脑主板+英特尔(Intel) i5-12600KF 酷睿12代 主板CPU套装,1899.00,铭瑄京东自营旗舰店,挑战者 B760M D4 WIFI,1000+,jfs/t1/283314/37/11308/104144/67ecda29F81a431f5/b8010c9eace72318.jpg,1000094211,,100205457166,1000+,100205457166
华硕TUF GAMING B850M-PLUS WIFI7重炮手主板+AMD 锐龙5  7500F CPU  主板+CPU套装,2198.00,华硕京东自营旗舰店,B850M重炮手WIFI7+7500F,1000+,jfs/t1/332560/33/21297/123286/68e9c262F3984b941/88d944ac84b668d9.jpg,1000000225,,100278773636,2000+,100278773636
七彩虹（Colorful）七彩虹 BATTLE-AX B760M-PLUS WIFI D5 V20 黑刃+ i5-12490F CPU 主板+CPU套装,1749.00,七彩虹京东自营旗舰店,i5-12490F,500+,jfs/t1/397541/19/7174/179615/69a13cf4F1fd74d50/0083320320eb8bd9.jpg,1000000267,,100188215366,1000+,100188215366
华硕TX GAMING B850M WIFI W主板+AMD 锐龙5  7500F CPU  主板+CPU套装,2078.00,华硕京东自营旗舰店,B850M 天选+7500F,1000+,jfs/t1/338847/16/2014/133969/68ad7b9eF20d58f5d/0ef9070f5dfd1d76.jpg,1000000225,,100270211374,2000+,100270211374
AMD 锐龙R5 7600X搭华硕PRIME B650M-R 主板CPU套装 板U套装,1669.00,AMD京东自营旗舰店,R5 7600X,1000+,jfs/t1/104064/33/49394/112984/6614af92F75910411/3a7b9d85e749030a.jpg,1000000706,,100106933882,1000+,100106933882
七彩虹（Colorful）七彩虹主板CPU套装BATTLE-AX B860M-PLUS S WIFI7 V20 超级黑刃+ Intel Ultra 5 230F,1760.00,七彩虹京东自营旗舰店,,0,jfs/t1/422960/1/8964/154055/69e82ffeF526b2100/0083320320167fc9.jpg,1000000267,,100261525335,,100261525335
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-GHA WIFI V14+AMD 锐龙5 8600GCPU 主板+CPU套装,2018.00,七彩虹京东自营旗舰店,R5 8600G,200+,jfs/t1/352764/5/3771/162852/692e86a3F98c2d8db/28b95a9406c3f5ea.jpg,1000000267,,100189567763,600+,100189567763
AMD 锐龙5000系列 锐龙5 5500 处理器(r5)7nm 6核12线程 加速频率至高4.2GHz 65W AM4接口 盒装CPU,599.00,AMD京东自营旗舰店,R5-5500|3.6GHz|6核12线程,20万+,jfs/t1/425061/19/17220/95334/69f329cbFb0819333/0083320320a26b81.jpg,1000000706,Zen 3强芯;稳定输出;轻松多任务,100020455565,30万+,100020455565
华硕TUF GAMING B760M-PLUS D4重炮手主板+英特尔(intel) i5  12600KF CPU  主板+CPU套装,2429.00,华硕京东自营旗舰店,B760M重炮手D4+12600KF,1000+,jfs/t1/264222/35/15770/128756/67971e95F534eeb21/c4d2d5367cc2b72e.jpg,1000000225,,100123573733,5000+,100123573733
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙7 9800X3D CPU 主板+CPU套装,3899.00,七彩虹京东自营旗舰店,R7 9800X3D,200+,jfs/t1/346506/3/18553/160783/6901c4f7Fb2b04b3e/b3516b88406d7c54.jpg,1000000267,,100177173361,600+,100177173361
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS S WIFI7 V14+AMD 锐龙 9 9950X主板+CPU套装,4448.00,七彩虹京东自营旗舰店,R9 9950X,200+,jfs/t1/331850/14/18693/163071/68db4204F675fe7dd/23a1b177c3ae6b6f.jpg,1000000267,,100213521699,600+,100213521699
微星(MSI)主板CPU套装Z790M GAMING PLUS WIFI+Intel i9-14900KF 板U套装,4599.00,微星京东自营旗舰店,微星Z790M小白龙WF+14900KF,1万+,jfs/t1/347153/15/7388/179609/68d511adFc8032fbd/72e39503de97d343.jpg,1000000266,14900KF;Z790M;官方自营,100271471124,2万+,100271471124
技嘉主板CPU套装雕妹B760M AORUS ELITE WIFI6E-P GEN5+英特尔酷睿i7-14700KF盒装CPU处理器,3579.00,技嘉京东自营旗舰店,技嘉雕妹B760M+14700KF,5万+,jfs/t1/304776/31/12123/166523/68551f74Fe08441a6/55c508a4f036fe70.jpg,1000000297,,100239907008,7万+,100239907008
华擎 (ASRock)A620I Lightning WiFi6 闪电风暴迷你主板+AMD 锐龙9 9950X CPU  板U套装,6598.00,华擎京东自营旗舰店,R9-9950X,66,jfs/t1/245228/36/14849/139704/66a74926Fe9cb66e0/2e31f99174a28095.jpg,1000000509,,100111702217,100+,100111702217
七彩虹（Colorful） 主板CPU套装BATTLE-AX B760M-PLUS WIFI D5 V20+英特尔(Intel) i5-14400F CPU,1859.00,七彩虹京东自营旗舰店,i5-14400F,500+,jfs/t1/398696/34/5161/155819/69a13effF8b70fa88/00833203208151cc.jpg,1000000267,,100192942307,1000+,100192942307
七彩虹（Colorful） 主板CPU套装COLORFIRE B850M-MEOW WIFI7 V14+AMD锐龙5 9500F主板+CPU套装,2148.00,七彩虹京东自营旗舰店,R5 9500F,200+,jfs/t1/334181/20/22697/155154/68edbc4bF024d40d2/67e771784648f2ca.jpg,1000000267,,100288829864,200+,100288829864
AMD锐龙R5 7600X搭微星B650M GAMING PLUS WIFI 主板CPU套装 板U套装,1949.00,AMD京东自营旗舰店,R5 7600X,1万+,jfs/t1/397556/3/18447/126933/69aaa268F195cd7e4/00833203200c5421.jpg,1000000706,扩展型散热片;内存加速引擎;2.5G网卡,100027995927,1万+,100027995927
七彩虹（Colorful） 主板CPU套装BATTLE-AX B850M-PLUS WIFI V14+AMD 锐龙7 8700G CPU 主板+CPU套装,3898.00,七彩虹京东自营旗舰店,R7 8700G,200+,jfs/t1/341173/12/8573/169405/693131a5Faf9f96d8/b0270ca5b75a6dd5.jpg,1000000267,,100177173511,600+,100177173511
七彩虹 主板CPU套装COLORFIRE B760M-MEOW WIFI D5橘影橙+英特尔(Intel) i5-14400F CPU,1959.00,七彩虹京东自营旗舰店,七彩虹B760M橘影橙WF D5+14400F,2000+,jfs/t1/289454/9/9785/159508/686f91edF4ec23670/28ba38be3bfbd7be.png,1000000267,,100253726378,5000+,100253726378
